"시설번호",시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할기관명,관할기관전화번호,데이터기준일자
"상1-1-17",1,대구광역시,남구,27110,대구광역시 남구 명덕로 64,대구광역시 남구 대명동 2569-2,35.8583814,128.577766,대명시장 입구 참마트 앞,남산안전센터,N,Y,1988,1,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-18",2,대구광역시,남구,27110,대구광역시 남구 명덕로 76-1,대구광역시 남구 대명동 2566-2,35.857836,128.5788611,삼양전기조명 앞,남산안전센터,N,Y,1991,1.7,4,150,중부소방서,053-601-4556,2021-10-27
"하1-1-19",2,대구광역시,남구,27110,대구광역시 남구 명덕로 86,대구광역시 남구 대명동 2519-13,35.85752858,128.5797066,예가플라워 앞,남산안전센터,N,Y,1971,1.5,4.5,40,중부소방서,053-601-4556,2021-10-27
"하1-1-20",2,대구광역시,남구,27110,대구광역시 남구 성당로 60길 83,대구광역시 남구 대명동 2534-17,35.85704749,128.5786828,명녀보살앞,남산안전센터,N,Y,1991,2,4.2,40,중부소방서,053-601-4556,2021-10-27
"상1-1-21",1,대구광역시,중구,27110,대구광역시 중구 큰장로 20,대구광역시 중구 남산동 2947-4,35.86183566,128.5744591,위드병원건너 건녀편,남산안전센터,N,Y,1971,1,4.5,200,중부소방서,053-601-4556,2021-10-27
"하1-1-24",2,대구광역시,중구,27110,대구광역시 중구 남산로 17길 131,대구광역시 중구 남산동 2622-3,35.86009667,128.577165,스카이 학원 앞,남산안전센터,N,Y,1971,1.7,4,100,중부소방서,053-601-4556,2021-10-27
"하1-1-25",2,대구광역시,중구,27110,대구광역시 중구 명덕로 49,대구광역시 중구 남산동 2998-14,35.85937949,128.5765207,파크랜드 건너 골목 30m,남산안전센터,N,Y,1971,1.5,4.1,100,중부소방서,053-601-4556,2021-10-27
"상1-1-26",1,대구광역시,중구,27110,대구광역시 중구 명덕로 57-1,대구광역시 중구 남산동 2271-11,35.85905476,128.5773343,남대구정형외과앞,남산안전센터,N,Y,1971,1,4.5,100,중부소방서,053-601-4556,2021-10-27
"상1-1-27",1,대구광역시,중구,27110,대구광역시 중구 남산로 1길 82,대구광역시 중구 남산동 2611-16,35.85887692,128.5787845,새마을금고 서편 10M,남산안전센터,N,Y,1971,2,4.5,100,중부소방서,053-601-4556,2021-10-27
"상1-1-29",1,대구광역시,중구,27110,대구광역시 중구 명덕로 85,대구광역시 중구 남산동 2268-1,35.85785366,128.5802655,대성에너지 주차장 앞,남산안전센터,Y,Y,1971,1,4.5,100,중부소방서,053-601-4556,2021-10-27
"상1-1-30",1,대구광역시,중구,27110,대구광역시 중구 명덕로 95,대구광역시 중구 남산동 2267-32,35.85739129,128.5809569,신남치안센터 앞,남산안전센터,N,Y,1988,1.2,4.5,100,중부소방서,053-601-4556,2021-10-27
"상1-1-31",1,대구광역시,중구,27110,대구광역시 중구 명덕로 111,대구광역시 중구 남산동 2266-1,35.85684325,128.5824321,현대자동차건물 앞,남산안전센터,Y,Y,1971,1.2,4.5,100,중부소방서,053-601-4556,2021-10-27
"상1-1-32",1,대구광역시,중구,27110,대구광역시 중구 남산로 7길 7,대구광역시 중구 남산동 3012,35.85868965,128.5823261,한국기업 앞,남산안전센터,Y,Y,1971,1.2,4.5,100,중부소방서,053-601-4556,2021-10-27
"상1-1-33",1,대구광역시,중구,27110,대구광역시 중구 남산로 7길 32,대구광역시 중구 남산동 2488-4,35.85872218,128.580846,모던블랑 미용실 앞,남산안전센터,N,Y,1991,1,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-34",2,대구광역시,중구,27110,대구광역시 중구 남산로 35,대구광역시 중구 남산동 2466-27,35.85970345,128.582373,홍손짜장건물 앞,남산안전센터,N,Y,1991,1.8,4.5,150,중부소방서,053-601-4556,2021-10-27
"상1-1-35",1,대구광역시,중구,27110,대구광역시 중구 남산로 63,대구광역시 중구 남산동 107-26,35.862201,128.5822659,대구은행 북편10M,남산안전센터,Y,Y,1988,1.2,4,100,중부소방서,053-601-4556,2021-10-27
"상1-1-38",1,대구광역시,중구,27110,대구광역시 중구 달구벌대로 1988,대구광역시 중구 남산동 94-31,35.86436007,128.581671,신남역 2번 출구앞,남산안전센터,N,Y,1988,1.2,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-39",2,대구광역시,중구,27110,대구광역시 중구 남산로 3길 19,대구광역시 중구 남산동 2623-11,35.86005039,128.5783799,LG미도전자 앞,남산안전센터,N,Y,1988,1.2,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-40",2,대구광역시,중구,27110,대구광역시 중구 남산로 17길 17,대구광역시 중구 남산동 2654-10,35.863306,128.581251,정다운축산 건너편,남산안전센터,N,Y,1991,1.5,4,100,중부소방서,053-601-4556,2021-10-27
"하1-1-41",2,대구광역시,중구,27110,대구광역시 중구 남산로 17길 39,대구광역시 중구 남산동 2651-6,35.86265211,128.5807222,휴먼시아2단지 건너편,남산안전센터,N,Y,1988,2,4.2,100,중부소방서,053-601-4556,2021-10-27
"상1-1-42",1,대구광역시,중구,27110,대구광역시 중구 남산로 17길 75,대구광역시 중구 남산동 2638-10,35.862051,128.578955,남광식당 앞,남산안전센터,N,Y,1991,1.7,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-43",2,대구광역시,중구,27110,대구광역시 중구 남산로 7길 107-1,대구광역시 중구 남산동 2635-30,35.861274,128.578479,대정식당 앞,남산안전센터,N,Y,1988,1,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-44",2,대구광역시,중구,27110,대구광역시 중구 남산로 7길 86,대구광역시 중구 남산동 2482-455,35.86045081,128.5792202,보나유치원 앞,남산안전센터,N,Y,1991,1.5,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-45",2,대구광역시,중구,27110,대구광역시 중구 남산로 17길 85,대구광역시 중구 남산동 2635-5,35.86173616,128.5785723,새마을금고 앞,남산안전센터,N,Y,1988,2,4,100,중부소방서,053-601-4556,2021-10-27
"상1-1-46",1,대구광역시,남구,27110,대구광역시 남구 명덕로 14길 5,대구광역시 남구 대명동 2570-2,35.85827505,128.5774737,대명시장 내 시골한우촌 앞,남산안전센터,N,Y,1988,2,4.5,100,중부소방서,053-601-4556,2021-10-27
"상1-1-47",1,대구광역시,남구,27110,대구광역시 남구 명덕로 14길 17,대구광역시 남구 대명동 2563-78,35.857709,128.577176,뷰티화장품앞,남산안전센터,N,Y,1988,1,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-48",2,대구광역시,중구,27110,대구광역시 중구 남산로 3길 52,대구광역시 중구 남산동 2633-2,35.86091444,128.577638,남산경대의원 북편,남산안전센터,N,Y,1988,1,4.5,100,중부소방서,053-601-4556,2021-10-27
"상1-1-51",1,대구광역시,중구,27110,대구광역시 중구 달구벌대로 1926,대구광역시 중구 남산동 2967-4,35.862596,128.575294,중부소방서 차고내,남산안전센터,N,Y,1988,1.5,4.2,100,중부소방서,053-601-4556,2021-10-27
"하1-1-52",2,대구광역시,중구,27110,대구광역시 중구 남산로 12길 3,대구광역시 중구 남산동 110-2,35.86177022,128.5828459,양지부동산 앞,남산안전센터,N,Y,1971,1,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-53",2,대구광역시,중구,27110,대구광역시 중구 남산로 12길 21,대구광역시 중구 남산동 2439-9,35.86180554,128.5837418,보성송림후문 앞,남산안전센터,N,Y,1991,1.5,4.5,100,중부소방서,053-601-4556,2021-10-27
"상1-1-54",1,대구광역시,중구,27110,대구광역시 중구 남산로 30,대구광역시 중구 남산동 3001,35.85926026,128.5833652,남산극동아파트 상가 앞,남산안전센터,N,Y,1971,2,4.5,100,중부소방서,053-601-4556,2021-10-27
"상1-1-55",1,대구광역시,중구,27110,대구광역시 중구 남산로22,대구광역시 중구 남산동 2501-15,35.858461,128.583017,그린마트 앞,남산안전센터,N,Y,1971,1.2,4.5,150,중부소방서,053-601-4556,2021-10-27
"상1-1-56",1,대구광역시,중구,27110,대구광역시 중구 재마루길 110,대구광역시 중구 남산동 159-20,35.8638121,128.5828618,뉴대구 광고사 간판 앞,남산안전센터,N,Y,1971,1.2,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-57",2,대구광역시,중구,27110,대구광역시 중구 남산로4길 79,대구광역시 중구 남산동 2427-4,35.86044292,128.5854426,평화문화사 앞,남산안전센터,N,Y,1991,1.2,4.5,200,중부소방서,053-601-4556,2021-10-27
"하1-1-58",2,대구광역시,중구,27110,대구광역시 중구 남산로4길 64,대구광역시 중구 남산동 2208-37,35.85970154,128.5854434,새마을금고앞,남산안전센터,N,Y,1991,1.5,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-59",2,대구광역시,중구,27110,대구광역시 중구 남산로 4길 3,대구광역시 중구 남산동 2377-8,35.85722289,128.584491,삼화페인트 앞,남산안전센터,N,Y,1991,1.7,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-60",2,대구광역시,중구,27110,대구광역시 중구 남산로 2길 18,대구광역시 중구 남산동 2121-10,35.85685432,128.583821,대광명사 앞,남산안전센터,N,Y,1988,1.6,4,100,중부소방서,053-601-4556,2021-10-27
"상1-1-62",1,대구광역시,중구,27110,대구광역시 중구 명덕로 153,대구광역시 중구 남산동 2117-10,35.85687819,128.5869011,현대모비스 앞,남산안전센터,N,Y,1971,1.5,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-63",2,대구광역시,중구,27110,대구광역시 중구 남산로2길 63,대구광역시 중구 남산동 2228-3,35.85723205,128.586311,뉴탑학원 앞,남산안전센터,N,Y,1991,1.2,4.5,150,중부소방서,053-601-4556,2021-10-27
"하1-1-64",2,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2109-31,대구광역시 중구 덕산동 124-3,35.86672321,128.5938084,행복한 찻집 앞,남산안전센터,N,Y,1988,1.7,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-65",2,대구광역시,중구,27110,대구광역시 중구 남산로 6안길 15,대구광역시 중구 남산동 2217-14,35.858321,128.5858358,주택 모퉁이 앞,남산안전센터,N,Y,1991,1.6,4.5,150,중부소방서,053-601-4556,2021-10-27
"하1-1-66",2,대구광역시,중구,27110,대구광역시 중구 남산로 6길 48,대구광역시 중구 남산동 2185-17,35.85857387,128.5871134,한영전산 앞,남산안전센터,N,Y,1988,1.8,4,100,중부소방서,053-601-4556,2021-10-27
"하1-1-67",2,대구광역시,중구,27110,대구광역시 중구 명덕로 35길 11,대구광역시 중구 남산동 2115-3,35.85740123,128.5878956,대성쇼바모터스 앞,남산안전센터,N,Y,1991,1.8,4.5,80,중부소방서,053-601-4556,2021-10-27
"하1-1-68",2,대구광역시,중구,27110,대구광역시 중구 명덕로 35길 69,대구광역시 중구 남산동 590-10,35.859881,128.5891245,하이카프라자 앞,남산안전센터,N,Y,1988,1.6,4.5,200,중부소방서,053-601-4556,2021-10-27
"상1-1-69",1,대구광역시,중구,27110,대구광역시 중구 중앙대로 61길 48,대구광역시 중구 남산동 593-6,35.86084114,128.5895739,인쇄피아 앞,남산안전센터,N,Y,1988,1.6,4.5,150,중부소방서,053-601-4556,2021-10-27
"하1-1-70",2,대구광역시,중구,27110,대구광역시 중구 명륜로 12길 25,대구광역시 중구 남산동 582-3,35.86251438,128.5888938,자석클럽 앞,남산안전센터,N,Y,1971,1.2,4.5,200,중부소방서,053-601-4556,2021-10-27
"하1-1-71",2,대구광역시,중구,27110,대구광역시 중구 명륜로 50,대구광역시 중구 남산동 616-40,35.862261,128.5899859,바이오 빌딩 앞,남산안전센터,N,Y,1988,1.6,4,200,중부소방서,053-601-4556,2021-10-27
"상1-1-72",1,대구광역시,중구,27110,대구광역시 중구 명륜로 51,대구광역시 중구 남산동 616-35,35.86218586,128.590401,청송막창 앞,남산안전센터,Y,Y,1988,1.5,4,200,중부소방서,053-601-4556,2021-10-27
"하1-1-73",2,대구광역시,중구,27110,대구광역시 중구 명륜로 11길 20,대구광역시 중구 남산동 620-23,35.86285034,128.5908807,오카디엘 앞,남산안전센터,N,Y,1988,1.2,4.5,400,중부소방서,053-601-4556,2021-10-27
"하1-1-74",2,대구광역시,중구,27110,대구광역시 중구 관덕정길 63,대구광역시 중구 남산동 648-3,35.86292517,128.591231,금강불교사 앞,남산안전센터,N,Y,1991,1.7,4.5,150,중부소방서,053-601-4556,2021-10-27
"하1-1-75",2,대구광역시,중구,27110,대구광역시 중구 중앙대로 65길 17,대구광역시 중구 남산동 698-18,35.86198468,128.5918276,시티모텔 앞,남산안전센터,N,Y,1988,1.5,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-76",2,대구광역시,중구,27110,대구광역시 중구 중앙대로 65길 4,대구광역시 중구 남산동 654-11,35.86190463,128.592531,대도서점 서편 2M,남산안전센터,N,Y,1971,1.5,4.5,80,중부소방서,053-601-4556,2021-10-27
"상1-1-77",1,대구광역시,중구,27110,대구광역시 중구 명륜로 69,대구광역시 중구 남산동 651-18,35.86165158,128.5922656,국민은행남산동지점 앞,남산안전센터,Y,Y,2019,1.5,4,80,중부소방서,053-601-4556,2021-10-27
"하1-1-78",2,대구광역시,중구,27110,대구광역시 중구 중앙대로 333,대구광역시 중구 남산동 661-10,35.86289517,128.5928698,신창당 안경 앞,남산안전센터,N,Y,1991,1.2,4,80,중부소방서,053-601-4556,2021-10-27
"하1-1-79",2,대구광역시,중구,27110,대구광역시 중구 중앙대로 67길 15-4,대구광역시 중구 남산동 663-14,35.863161,128.592021,삼정그린부동산앞,남산안전센터,N,Y,1991,1.5,4,200,중부소방서,053-601-4556,2021-10-27
"하1-1-80",2,대구광역시,중구,27110,대구광역시 중구 중앙대로 353-1,대구광역시 중구 남산동 929-13,35.864621,128.593005,동화불교사 앞,남산안전센터,N,Y,1971,1.5,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-81",2,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2090,대구광역시 중구 남산동 936-1,35.86538877,128.5920848,동양금융센터 동편 3M,남산안전센터,N,Y,1971,1.2,4.5,100,중부소방서,053-601-4556,2021-10-27
"상1-1-82",1,대구광역시,중구,27110,대구광역시 중구 문우관길 65,대구광역시 중구 남산동 932-35,35.86437813,128.5926292,보현사 앞,남산안전센터,N,Y,1988,2,4.5,150,중부소방서,053-601-4556,2021-10-27
"하1-1-83",2,대구광역시,중구,27110,대구광역시 중구 관덕정길 26,대구광역시 중구 남산동 628-19,35.864531,128.5907512,남산교회 남편10M,남산안전센터,N,Y,1991,1.2,4,100,중부소방서,053-601-4556,2021-10-27
"하1-1-84",2,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2076,대구광역시 중구 남산동 509,35.86569582,128.5906544,HANDS COFFEE 앞,남산안전센터,N,Y,1988,1.7,4.1,150,중부소방서,053-601-4556,2021-10-27
"하1-1-85",2,대구광역시,중구,27110,대구광역시 중구 달구벌대로414길 16-17,대구광역시 중구 남산동 403,35.86568101,128.589151,남산골식당 옆,남산안전센터,N,Y,1991,1.6,4.5,200,중부소방서,053-601-4556,2021-10-27
"하1-1-86",2,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2052,대구광역시 중구 남산동 333-7,35.86615817,128.588191,ROBOS Gallrey,남산안전센터,N,Y,1988,1.8,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-87",2,대구광역시,중구,27110,대구광역시 중구 문우관길 17,대구광역시 중구 남산동 568-21,35.86444834,128.589941,대광기획인쇄 앞,남산안전센터,N,Y,1991,2,4.5,150,중부소방서,053-601-4556,2021-10-27
"상1-1-88",1,대구광역시,중구,27110,대구광역시 중구 명륜로 23,대구광역시 중구 남산동 571-1,35.8643687,128.5891359,경성 인쇄 앞,남산안전센터,N,Y,1971,1.5,4.5,100,중부소방서,053-601-4556,2021-10-27
"상1-1-89",1,대구광역시,중구,27110,대구광역시 중구 명륜로 2,대구광역시 중구 남산동 331-3,35.86607448,128.587787,구룡관광여행사 앞(남산지구대 동편),남산안전센터,N,Y,1971,1.2,4.1,150,중부소방서,053-601-4556,2021-10-27
"하1-1-90",2,대구광역시,중구,27110,대구광역시 중구 명륜로 28,대구광역시 중구 남산동 573-3,35.863801,128.5890374,삼호다방 앞,남산안전센터,N,Y,1971,1.6,4.5,400,중부소방서,053-601-4556,2021-10-27
"하1-1-91",2,대구광역시,중구,27110,대구광역시 중구 명륜로 8-8,대구광역시 중구 남산동 321,35.86572925,128.587711,Newlook 디자인센터 옆 골목,남산안전센터,N,Y,1988,1.8,4.5,150,중부소방서,053-601-4556,2021-10-27
"하1-1-92",2,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2042,대구광역시 중구 남산동 279,35.86606371,128.5872111,중구선거관리 위원회 앞,남산안전센터,N,Y,1991,1.5,4.1,150,중부소방서,053-601-4556,2021-10-27
"상1-1-93",1,대구광역시,중구,27110,대구광역시 중구 재마루길 31,대구광역시 중구 남산동 177-1,35.86476153,128.586671,일선재단 앞,남산안전센터,N,Y,1971,2,4.5,300,중부소방서,053-601-4556,2021-10-27
"상1-1-95",1,대구광역시,중구,27110,대구광역시 중구 재마루길 76,대구광역시 중구 남산동 134-7,35.86434046,128.584431,다인상회 앞,남산안전센터,N,Y,1971,1.7,4.5,100,중부소방서,053-601-4556,2021-10-27
"상1-1-97",1,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2014,대구광역시 중구 남산동 151-95,35.865251,128.5842958,현수막 제일사 앞,남산안전센터,N,Y,1988,1.2,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-99",2,대구광역시,중구,27110,대구광역시 중구 남산로 4길 153,대구광역시 중구 남산동 187,35.86356839,128.586631,자이언트 박가네 앞,남산안전센터,N,Y,1988,1.2,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-100",2,대구광역시,중구,27110,대구광역시 중구 남산로4길 111,대구광역시 중구 남산동 190-1,35.86232034,128.5860587,샬트르성바오로 수녀원 앞 30M,남산안전센터,N,Y,1991,1.5,4.1,200,중부소방서,053-601-4556,2021-10-27
"하1-1-101",2,대구광역시,중구,27110,대구광역시 중구 국채보상로 102길 53,대구광역시 중구 계산동1가 92,35.86825847,128.586741,한국타이어앞,남산안전센터,N,Y,1988,1.5,4.5,200,중부소방서,053-601-4556,2021-10-27
"상1-1-102",1,대구광역시,중구,27110,대구광역시 중구 서성로 25,대구광역시 중구 계산동1가 71-2,35.868791,128.5868956,계산수석 앞,남산안전센터,Y,Y,1991,2,4.5,150,중부소방서,053-601-4556,2021-10-27
"상1-1-103",1,대구광역시,중구,27110,대구광역시 중구 서성로 31-10,대구광역시 중구 계산동1가 28-2,35.86943508,128.5865966,대호유료주차장 입구 앞,남산안전센터,N,Y,1988,1.5,4.5,150,중부소방서,053-601-4556,2021-10-27
"하1-1-104",2,대구광역시,중구,27110,대구광역시 중구 국채보상로 102길 5-33,대구광역시 중구 계산동1가 34,35.86983321,128.5859958,선모텔 앞,남산안전센터,N,Y,1988,1.7,4.5,150,중부소방서,053-601-4556,2021-10-27
"하1-1-105",2,대구광역시,중구,27110,대구광역시 중구 국채보상로 500,대구광역시 중구 계산동1가 2-9,35.87022375,128.5854644,우리은행동산동지점 맞은 편,남산안전센터,N,Y,1988,1.6,4.5,80,중부소방서,053-601-4556,2021-10-27
"상1-1-106",1,대구광역시,중구,27110,대구광역시 중구 국채보상로 504,대구광역시 중구 계산동1가 8-1,35.8701839,128.585766,굿모닝 렌트카앞,남산안전센터,N,Y,1988,1.8,4,80,중부소방서,053-601-4556,2021-10-27
"상1-1-107",1,대구광역시,중구,27110,대구광역시 중구 서성로 20,대구광역시 중구 계산동2가 71,35.87233812,128.5862484,매일신문사 앞,남산안전센터,Y,Y,1971,2,4.5,150,중부소방서,053-601-4556,2021-10-27
"하1-1-108",2,대구광역시,중구,27110,대구광역시 중구 서성로 20,대구광역시 중구 계산동2가 71,35.87233812,128.5862484,매일신문사 남편 15M,남산안전센터,N,Y,1988,1.5,4.5,150,중부소방서,053-601-4556,2021-10-27
"하1-1-109",2,대구광역시,중구,27110,대구광역시 중구 약령길 34,대구광역시 중구 계산동2가 138-1,35.867891,128.5888957,강영우한의원 앞,남산안전센터,N,Y,1991,1.7,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-110",2,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2051,대구광역시 중구 계산동2가 100,35.86675773,128.5887269,미소시티앞 인도,남산안전센터,N,Y,1988,1.6,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-111",2,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2063,대구광역시 중구 계산동2가 180,35.86649705,128.589521,미성당만두 앞,남산안전센터,N,Y,1991,1.8,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-112",2,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2081-12,대구광역시 중구 계산동2가 245-5,35.866601,128.5914199,매콤돈가스 앞,남산안전센터,N,Y,1988,2,4,100,중부소방서,053-601-4556,2021-10-27
"상1-1-113",1,대구광역시,중구,27110,대구광역시 중구 종로 11-15,대구광역시 중구 계산동2가 250,35.86704512,128.5913876,염매이유식 옆,남산안전센터,N,Y,1988,1.5,4.5,100,중부소방서,053-601-4556,2021-10-27
"상1-1-114",1,대구광역시,중구,27110,대구광역시 중구 종로 8,대구광역시 중구 덕산동 38,35.866641,128.5924234,덕산시장 내 대원떡집 앞,남산안전센터,N,Y,1991,1.2,4.5,100,중부소방서,053-601-4556,2021-10-27
"상1-1-115",1,대구광역시,중구,27110,대구광역시 중구 남산로 3길 10,대구광역시 중구 남산동 2613-17,35.85959585,128.578321,미도빌라 앞,남산안전센터,Y,Y,1971,1.6,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-116",2,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2109-11,대구광역시 중구 덕산동 126,35.86601878,128.594067,흥국생명빌딩 주차장 앞,남산안전센터,N,Y,1971,1.8,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-117",2,대구광역시,중구,27110,대구광역시 중구 동성로 1길 16,대구광역시 중구 덕산동 124-40,35.86655959,128.594411,투썸플레이스 카페 주차장 입구 앞,남산안전센터,N,Y,1971,2,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-119",2,대구광역시,중구,27110,대구광역시 중구 동성로1길 29-35,대구광역시 중구 동성로3가 120-10,35.86788937,128.5952418,동성로1길 29-35 동편 Kt 올레 앞,남산안전센터,N,Y,1971,1.5,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-121",2,대구광역시,중구,27110,대구광역시 중구 동성로 2길 18-2,대구광역시 중구 동성로3가 120-10,35.86667071,128.5964456,여우라인 속눈썹 앞,남산안전센터,N,Y,1971,1.7,4,100,중부소방서,053-601-4556,2021-10-27
"하1-1-122",2,대구광역시,중구,27110,대구광역시 중구 동성로 1길 60,대구광역시 중구 봉산동 29-1,35.86559281,128.5964823,SK텔레콤 앞,남산안전센터,N,Y,1971,1.6,4.5,100,중부소방서,053-601-4556,2021-10-27
"상1-1-123",1,대구광역시,중구,27110,대구광역시 중구 동성로 3길 3,대구광역시 중구 봉산동 25-11,35.86551515,128.597171,olle 통신 앞,남산안전센터,N,Y,2019,1.8,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-124",2,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2144,대구광역시 중구 봉산동 160-7,35.86440122,128.5979195,경북사대부속초교 정문 앞,남산안전센터,N,Y,1991,2,4.5,100,중부소방서,053-601-4556,2021-10-27
"상1-1-125",1,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2156,대구광역시 중구 봉산동 165-7,35.86367864,128.5988776,유신학원 서편(삼희빌딩 앞),남산안전센터,N,Y,1971,1.5,4.5,100,중부소방서,053-601-4556,2021-10-27
"상1-1-126",1,대구광역시,중구,27110,대구광역시 중구 봉산문화 1길 24-1,대구광역시 중구 봉산동 165-6,35.86303012,128.598731,유신학원 남편 NAMED 헤어 앞,남산안전센터,Y,Y,2019,1.7,4.5,100,중부소방서,053-601-4556,2021-10-27
"하1-1-127",2,대구광역시,중구,27110,대구광역시 중구 봉산문화 1길 3,대구광역시 중구 봉산동 169-9,35.86250446,128.5976442,뜨란채 고시원앞,남산안전센터,N,Y,1991,1.6,4,100,중부소방서,053-601-4556,2021-10-27
