"시설번호",시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할기관명,관할기관전화번호,데이터기준일자
"영운상11호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 무심동로336번길 31,충청북도 청주시 상당구 남주동 222-36,36.63122208,127.4848435,남주동 청일전기 앞,영운119안전센터,N,Y,2000,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상12호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 상당로23,충청북도 청주시 상당구 남문로1가동 114-3,36.630344,127.4909515,화인의료기상사 앞,영운119안전센터,Y,Y,2000,1,4.8,200,청주동부소방서,043-251-0132,2021-12-29
"영운상13호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 상당로11,충청북도 청주시 상당구 남문로1가동 137-1,36.629323,127.491049,용호만물사 앞,영운119안전센터,N,Y,2000,1,4.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상14호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 대성로103,충청북도 청주시 상당구 문화동 69-1,36.63452221,127.492205,청소년 종합지원센터 도청방향,영운119안전센터,Y,Y,2000,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상15호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 상당로69번길 62,충청북도 청주시 상당구 서문동 45-7,36.63446437,127.4870463,대신유료주차장 앞  오성근이비인후과 맞은편,영운119안전센터,Y,Y,2000,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상16호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 사직대로350번길 65,충청북도 청주시 상당구 서문동 79-2,36.63370592,127.4865317,서문시장 오거리 한미타올 앞,영운119안전센터,N,Y,2000,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상17호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 성안로41,충청북도 청주시 상당구 남문로2가동 48-5,36.633125,127.4893995,패션뉴스 앞  용두사지철당간 뒷편,영운119안전센터,N,Y,2000,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상18호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 남사로102번길 33-2,충청북도 청주시 상당구 남주동 137-1,36.63032032,127.486701,이노센트가구 옆,영운119안전센터,Y,Y,2011,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상19호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 무심동로336번길 2,충청북도 청주시 상당구 남주동 595-12,36.63091919,127.4830974,남사교 대신스틸 앞,영운119안전센터,Y,Y,2000,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상20호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 무심동로304,충청북도 청주시 상당구 남주동 500,36.62884882,127.4852087,신일아파트 인근 소망교회 옆,영운119안전센터,Y,Y,2000,1,4.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상21호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 남사로112번길 28,충청북도 청주시 상당구 남주동 20-1,36.630736,127.487532,남주시장내 새청주폐백 옆,영운119안전센터,N,Y,2000,1,4.6,200,청주동부소방서,043-251-0132,2021-12-29
"영운상22호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 성안로74번길 31,충청북도 청주시 상당구 남주동 39,36.629889,127.487692,청원당 한약방 앞,영운119안전센터,N,Y,2000,1,5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상23호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 남사로112번길 62-1,충청북도 청주시 상당구 남주동 59,36.62910523,127.487705,남주시장 유성부동산 옆  불사암옆,영운119안전센터,N,Y,2000,1,5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상24호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 성안로90,충청북도 청주시 상당구 남문로1가동 166,36.628861,127.489403,육거리신협 맞은편  거손의류 앞,영운119안전센터,N,Y,2000,1,5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상25호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 남사로89번길 59,충청북도 청주시 상당구 서문동 224-45,36.63500436,127.485455,서문시장내 청주해물 앞,영운119안전센터,N,Y,2000,1,5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상26호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 대성로50번길 1,충청북도 청주시 상당구 서운동 26-17,36.62975288,127.4932732,서운동 새마을금고 옆  종합마트 앞,영운119안전센터,Y,Y,2010,1,4.6,200,청주동부소방서,043-251-0132,2021-12-29
"영운상27호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 대성로65,충청북도 청주시 상당구 서운동 37-15,36.631056,127.4927762,일흥목재 앞,영운119안전센터,N,Y,2000,1,4.6,200,청주동부소방서,043-251-0132,2021-12-29
"영운상28호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 용담로19,충청북도 청주시 상당구 문화동 46-2,36.63247178,127.493064,구법원사거리,영운119안전센터,Y,Y,2000,1,4.6,200,청주동부소방서,043-251-0132,2021-12-29
"영운상29호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 대성로97,충청북도 청주시 상당구 문화동 69-18,36.6340103,127.4922851,문화주유소 건너편,영운119안전센터,Y,Y,2000,1,4.6,200,청주동부소방서,043-251-0132,2021-12-29
"영운상30호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 무심동로304번길 10,충청북도 청주시 상당구 남주동 379,36.629241,127.485187,남주동 해장국 앞,영운119안전센터,N,Y,2000,1,4.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상31호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 수영로328,충청북도 청주시 상당구 금천동 270,36.63262701,127.5092353,금천동 현대아이파크 상가 강토부동산,영운119안전센터,Y,Y,2000,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상32호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 상당로59번길 45,충청북도 청주시 상당구 남문로2가동 83-1,36.6335081,127.488186,송원식당 맞은편 부근,영운119안전센터,N,Y,2007,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상33호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 상당로13번길 15,충청북도 청주시 상당구 남문로1가동 154,36.62911024,127.4900313,육거리시장 고향상회 옆,영운119안전센터,N,Y,2000,1,2,200,청주동부소방서,043-251-0132,2021-12-29
"영운상34호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 상당로55,충청북도 청주시 상당구 남문로2가동 1-2,36.63328296,127.490309,롯데영플라자 앞 인도상,영운119안전센터,N,Y,2000,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상35호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 산성로16번길 12-11,충청북도 청주시 상당구 금천동 171-17,36.62505598,127.4993832,금천동 싱싱횟집 옆(경아두마리치킨),영운119안전센터,N,Y,2000,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상36호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 쇠내로57-1,충청북도 청주시 상당구 금천동 171-5,36.62496307,127.500027,금천동주민센터 버스정류장 맞은편,영운119안전센터,N,Y,2000,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상37호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 수영로136번길 28,충청북도 청주시 상당구 영운동 81-13,36.61791823,127.502146,영운동 소라떡방앗간 앞,영운119안전센터,N,Y,2000,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상38호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 단재로161,충청북도 청주시 상당구 영운동 200-3,36.61549711,127.5001666,영운동 홍인모텔 앞,영운119안전센터,Y,Y,2000,1,4.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상39호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 수영로246번길 32-2,충청북도 청주시 상당구 금천동 90-1,36.62618778,127.5062191,금천초교 후문 앞,영운119안전센터,Y,Y,2000,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상40호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 단재로267,충청북도 청주시 상당구 용암동 1010,36.60625802,127.5011889,방서사거리 카센터 앞,영운119안전센터,N,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상41호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 무농정로13,충청북도 청주시 상당구 용암동 1799,36.60613166,127.504668,세정카페트 앞,영운119안전센터,N,Y,2005,1,4,200,청주동부소방서,043-251-0132,2021-12-29
"영운상42호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 무농정로29,충청북도 청주시 상당구 용암동 1779,36.60622938,127.5062586,농협하나로마트 맞은편,영운119안전센터,Y,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상43호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 무농정로47,충청북도 청주시 상당구 용암동 2016,36.60716986,127.5080218,용암2동주민센터 앞,영운119안전센터,N,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상44호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 월평로252,충청북도 청주시 상당구 용암동 2056,36.606116,127.5104245,부영1차아파트 105동 앞,영운119안전센터,Y,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상45호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 1순환로1239,충청북도 청주시 상당구 용암동 1694,36.60726406,127.5036633,불교방송앞,영운119안전센터,N,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상46호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 1순환로1251,충청북도 청주시 상당구 용암동 1686,36.60803536,127.5045312,알뜰주유소 앞,영운119안전센터,N,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상47호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 월평로184번길 89,충청북도 청주시 상당구 용암동 1645,36.60779159,127.5033627,잉카의 작은마을 모텔 앞,영운119안전센터,N,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상48호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 중흥로16,충청북도 청주시 상당구 용암동 1700,36.607941,127.5023888,구 매직프라자 맞은편,영운119안전센터,N,Y,2005,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상49호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 중흥로28,충청북도 청주시 상당구 용암동 1610,36.608853,127.502073,용암1동주민센터 맞은편,영운119안전센터,N,Y,2010,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상50호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 중흥로42,충청북도 청주시 상당구 용암동 1605,36.60983047,127.5028126,용암동 누리타워 뒷길 4거리,영운119안전센터,N,Y,2005,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상51호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 1순환로1253번길 20,충청북도 청주시 상당구 용암동 1654,36.608722,127.5040933,용암동 제시뉴욕 앞,영운119안전센터,N,Y,2005,1,2.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상52호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 월평로154번길 28,충청북도 청주시 상당구 용암동 1446,36.610212,127.501466,용암동 망골공원 옆 오행쑥뜸방 맞은편,영운119안전센터,N,Y,2005,1,3.2,200,청주동부소방서,043-251-0132,2021-12-29
"영운상53호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 월평로142-1,충청북도 청주시 상당구 용암동 1417,36.611557,127.500675,용암사거리 인근,영운119안전센터,Y,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상54호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 중흥로54,충청북도 청주시 상당구 용암동 1592,36.61067121,127.5034574,용암동 가람약국 앞,영운119안전센터,Y,Y,2005,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상55호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 월평로184번길 5,충청북도 청주시 상당구 용암동 1667,36.60985148,127.5046637,용암동 제일약국 앞,영운119안전센터,Y,Y,2005,1,2.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상56호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 월평로209,충청북도 청주시 상당구 용암동 2088,36.60872682,127.5072227,형석상가 앞 한성공인중개사 앞,영운119안전센터,Y,Y,2005,1,2.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상57호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 월평로203,충청북도 청주시 상당구 용암동 2088,36.60906058,127.5067197,형석아파트 101동 앞,영운119안전센터,Y,Y,2005,1,2,200,청주동부소방서,043-251-0132,2021-12-29
"영운상58호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 월평로221,충청북도 청주시 상당구 용암동 2086,36.60841646,127.5081551,용암동 효성상가,영운119안전센터,Y,Y,2005,1,2,200,청주동부소방서,043-251-0132,2021-12-29
"영운상59호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 중흥로71,충청북도 청주시 상당구 용암동 2099,36.61199609,127.5038327,용암동 건영사우나 주차장 입구,영운119안전센터,Y,Y,2005,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상60호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 월평로153번길 31,충청북도 청주시 상당구 용암동 1295,36.6131014,127.502427,건영아파트 입구쪽,영운119안전센터,N,Y,2005,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상61호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 월평로153번길 53,충청북도 청주시 상당구 용암동 1287,36.61392212,127.5026916,건영아파트 107동 앞/ 임실치즈피자 맞은편,영운119안전센터,N,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상62호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 용암로74-1,충청북도 청주시 상당구 용암동 1264,36.61395328,127.5046994,원봉크리닝 앞,영운119안전센터,Y,Y,2008,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상63호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 용암북로28,충청북도 청주시 상당구 용암동 1125,36.616362,127.5026001,용암수제도너츠,영운119안전센터,N,Y,2005,1,4,200,청주동부소방서,043-251-0132,2021-12-29
"영운상64호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 용암북로4번길 3,충청북도 청주시 상당구 용암동 1363,36.61461361,127.5011177,신흥자동차정비공업사,영운119안전센터,N,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상65호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 용암로95,충청북도 청주시 상당구 용암동 1174,36.615631,127.5037673,용암동 마이다스,영운119안전센터,N,Y,2005,1,3.6,200,청주동부소방서,043-251-0132,2021-12-29
"영운상66호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 용암북로42,충청북도 청주시 상당구 용암동 1101,36.616787,127.503833,용암모빌 앞,영운119안전센터,N,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상67호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 원봉로95,충청북도 청주시 상당구 용암동 642-1,36.61715001,127.5056637,용암동 프뢰벨 앞/ 갯마을 앞 횡단보도,영운119안전센터,N,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상68호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 원봉로81,충청북도 청주시 상당구 용암동 2164,36.61602493,127.5066222,청석고 옆 교촌치킨앞,영운119안전센터,Y,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상69호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 원봉로65,충청북도 청주시 상당구 용암동 2154,36.61480613,127.5075816,용암초등학교 부근 분식세상 앞,영운119안전센터,N,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상70호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 중흥로99,충청북도 청주시 상당구 용암동 2100,36.61418034,127.5055549,원봉중 길건너 공원앞 인도상,영운119안전센터,N,Y,2005,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상71호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 중흥로87,충청북도 청주시 상당구 용암동 2102,36.61318308,127.5054007,원봉중학교 공원 앞 인도상,영운119안전센터,N,Y,2005,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상72호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 중흥로70-1,충청북도 청주시 상당구 용암동 2096,36.61170101,127.5045685,현대3차아파트 302동 앞,영운119안전센터,N,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상73호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 원봉로55,충청북도 청주시 상당구 용암동 2103,36.614304,127.5078271,용암초등학교 정문앞,영운119안전센터,N,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상74호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 원봉로39,충청북도 청주시 상당구 용암동 2104,36.61336947,127.5097525,용암동 현대 2차 아파트 201동 옆도로,영운119안전센터,N,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상75호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 원봉로41,충청북도 청주시 상당구 용암동 2104,36.612939,127.5092668,용암동 현대 2차 아파트 앞,영운119안전센터,N,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상76호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 용암로37,충청북도 청주시 상당구 용암동 2094,36.61169544,127.5075775,용암동 임광아파트 102동 앞,영운119안전센터,N,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상77호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 용암로35,충청북도 청주시 상당구 용암동 2094,36.61155795,127.5068523,용암동 임광아파트 101동 앞,영운119안전센터,N,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상78호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 용암로37,충청북도 청주시 상당구 용암동 2094,36.61169544,127.5075775,용암동 임광아파트 102동 앞,영운119안전센터,N,Y,2007,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상79호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 무농정로99,충청북도 청주시 상당구 용암동 2083,36.61063567,127.5117983,용암동 삼일 아파트 101동 옆,영운119안전센터,N,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상80호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 무농정로99,충청북도 청주시 상당구 용암동 2083,36.61063567,127.5117983,용암동 삼일 아파트 102동 옆 인도상,영운119안전센터,Y,Y,2012,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상81호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 무농정로99,충청북도 청주시 상당구 용암동 2083,36.61063567,127.5117983,용암동 삼일 아파트 105동 앞,영운119안전센터,Y,Y,2005,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상82호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 월평로254번길 8,충청북도 청주시 상당구 용암동 2054,36.60603612,127.5101603,용암동 세원 아파트 101동,영운119안전센터,Y,Y,2005,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상83호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 용암로3,충청북도 청주시 상당구 용암동 2085,36.60940034,127.509333,용암동 덕성그린아파트 후문 105동 옆,영운119안전센터,Y,Y,2005,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상84호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 용암로3,충청북도 청주시 상당구 용암동 2085,36.60940034,127.509333,용암동 덕성그린아파트 상가 앞 단지내,영운119안전센터,N,Y,2005,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상85호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 단재로71-1,충청북도 청주시 상당구 금천동 162-43,36.62241955,127.495431,금천동 시장 주유소 맞은편 인도,영운119안전센터,Y,Y,2007,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상86호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 남일면 단재로501,충청북도 청주시 상당구 남일면 효촌리 33,36.58696309,127.5096548,청원군 남일면 효촌리 33 남일면사무소,영운119안전센터,N,Y,2005,1,2,200,청주동부소방서,043-251-0132,2021-12-29
"영운상87호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 쇠내로119,충청북도 청주시 상당구 금천동 113-1,36.62308497,127.5060602,금천동 113-1 금천동 농협옆,영운119안전센터,Y,Y,2000,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상88호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 꽃산동로8번길 5,충청북도 청주시 상당구 금천동 61-6,36.62561395,127.5089254,금천동 경희아파트 102동 앞,영운119안전센터,Y,Y,2000,1,3,200,청주동부소방서,043-251-0132,2021-12-29
"영운상89호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 대성로29,충청북도 청주시 상당구 석교동 38-2,36.62786461,127.4931538,석교사거리 김밥천국 앞,영운119안전센터,N,Y,2006,1,2,200,청주동부소방서,043-251-0132,2021-12-29
"영운상90호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 영운로165,충청북도 청주시 상당구 석교동 126-14,36.628181,127.491901,육거리 새마을 금고앞,영운119안전센터,Y,Y,2000,1,2,200,청주동부소방서,043-251-0132,2021-12-29
"영운상91호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 상당로1번길 28,충청북도 청주시 상당구 석교동 125-150,36.628262,127.4893732,석교동 새마을 금고앞,영운119안전센터,N,Y,2007,1,2,200,청주동부소방서,043-251-0132,2021-12-29
"영운상92호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 무심동로292번길 17,충청북도 청주시 상당구 석교동 125-46,36.62828143,127.4873383,석교시장내 우암마늘농산,영운119안전센터,N,Y,2000,1,2,200,청주동부소방서,043-251-0132,2021-12-29
"영운상93호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 청남로2189번길 20-1,충청북도 청주시 상당구 석교동 125-71,36.62707059,127.4890301,석교동 도깨비시장 입구 74번지 옆,영운119안전센터,N,Y,2000,1,2,200,청주동부소방서,043-251-0132,2021-12-29
"영운상94호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 무심동로292번길 4,충청북도 청주시 상당구 석교동 125-103,36.628045,127.4865364,신일마트 부근 삼해수산 앞,영운119안전센터,N,Y,2000,1,2,200,청주동부소방서,043-251-0132,2021-12-29
"영운상95호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 무심동로272번길 31,충청북도 청주시 상당구 석교동 125-32,36.628529,127.4877378,석교동 명진혼수 앞,영운119안전센터,N,Y,2000,1,2,200,청주동부소방서,043-251-0132,2021-12-29
"영운상96호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 무농정로2번길 9-1,충청북도 청주시 상당구 용암동 1755,36.60588857,127.5033235,용암동 대머리 공원 뒷편,영운119안전센터,Y,Y,2005,1,3.4,200,청주동부소방서,043-251-0132,2021-12-29
"영운상97호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 상당로5번길 15,충청북도 청주시 상당구 석교동 126-31,36.628649,127.4903949,육거리 미원상회 앞,영운119안전센터,N,Y,2000,1,3.8,200,청주동부소방서,043-251-0132,2021-12-29
"영운상98호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 용암북로68번길 5-5,충청북도 청주시 상당구 용암동 2241,36.6178879,127.5067551,용암동 우보천리 앞,영운119안전센터,N,Y,2005,1,3.5,200,청주동부소방서,043-251-0132,2021-12-29
"영운상99호",1,충청북도,청주시 상당구,43111,충청북도 청주시 상당구 용암북로76번길 3,충청북도 청주시 상당구 용암동 2391,36.61836142,127.5072903,유정손만두 칼국수 앞 인도상,영운119안전센터,N,Y,2005,1,3.3,200,청주동부소방서,043-251-0132,2021-12-29
