"시설번호",시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할기관명,관할기관전화번호,데이터기준일자
"광산-190",1,광주광역시,광산구,36300,광주광역시 광산구 하남산단6번로 5,광주광역시 광산구 오선동 270-84,35.20318615,126.796018,하이트맥주 모퉁이,하남,Y,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-191",1,광주광역시,광산구,36300,광주광역시 광산구 하남산단6번로 22,광주광역시 광산구 오선동 273-52,35.20195663,126.7975878,도아테크 정문 우측,하남,Y,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-192",1,광주광역시,광산구,36300,광주광역시 광산구 하남산단6번로 64,광주광역시 광산구 오선동 273-46,35.20195778,126.8020461,남부산업 정문 우측,하남,N,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-193",1,광주광역시,광산구,36300,광주광역시 광산구 용아로 637,광주광역시 광산구 오선동 273-4,35.2007294,126.8033034,센트럴DTS 정문,하남,Y,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-194",1,광주광역시,광산구,36300,광주광역시 광산구 손재로 432,광주광역시 광산구 오선동 270-42,35.20421847,126.7957008,대정스틸 정문,하남,Y,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-195",1,광주광역시,광산구,36300,광주광역시 광산구 하남산단7번로 8,광주광역시 광산구 오선동 270-65,35.20555969,126.795385,뉴모텍 정문,하남,N,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-196",1,광주광역시,광산구,36300,광주광역시 광산구 하남산단7번로 24,광주광역시 광산구 오선동 270-66,35.20564918,126.7969317,원예농협 정문,하남,N,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-197",1,광주광역시,광산구,36300,광주광역시 광산구 하남산단7번로 42,광주광역시 광산구 오선동 270-20,35.20566055,126.7991552,삼오테크 정문,하남,N,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-198",1,광주광역시,광산구,36300,광주광역시 광산구 용아로 693,광주광역시 광산구 오선동 270-3,35.20561273,126.8036328,휴스틸 모퉁이,하남,Y,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-199",1,광주광역시,광산구,36300,광주광역시 광산구 용아로 681,광주광역시 광산구 오선동 270-8,35.20423691,126.8040221,협성산업 정문,하남,N,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-200",1,광주광역시,광산구,36300,광주광역시 광산구 용아로 671,광주광역시 광산구 오선동 270-80,35.20333194,126.8035666,대한정밀판금 정문,하남,N,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-201",1,광주광역시,광산구,36300,광주광역시 광산구 손재로 368-61,광주광역시 광산구 오선동 273-7,35.20015048,126.801056,대동 정문 좌측,하남,N,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-202",1,광주광역시,광산구,36300,광주광역시 광산구 손재로 368-21,광주광역시 광산구 오선동 273-9,35.19937983,126.7980103,한국가스공사 정문 좌측,하남,Y,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-203",1,광주광역시,광산구,36300,광주광역시 광산구 손재로 368-69,광주광역시 광산구 오선동 273-6,35.19865171,126.8024839,휴먼전자 정문,하남,Y,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-211",1,광주광역시,광산구,36300,광주광역시 광산구 하남산단6번로 107,광주광역시 광산구 오선동 271,35.20314047,126.8085053,삼성전자 후문,하남,N,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-213",1,광주광역시,광산구,36300,광주광역시 광산구 하남산단7번로 64,광주광역시 광산구 오선동 270-11,35.2056779,126.8018074,예은산업 정문,하남,N,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-214",1,광주광역시,광산구,36300,광주광역시 광산구 손재로 366-55,광주광역시 광산구 오선동 273-80,35.19896156,126.8009737,한국차량 정문,하남,N,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-231",1,광주광역시,광산구,36300,광주광역시 광산구 하남산단7번로 135-12,광주광역시 광산구 오선동 548-2,35.20728981,126.8108368,삼성전자 기숙사 옆,하남,Y,Y,1992,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-295",1,광주광역시,광산구,36300,광주광역시 광산구 하남산단7번로 135-11,광주광역시 광산구 오선동 547-7,35.20741172,126.8092571,세화 정문,하남,N,Y,1993,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-478",1,광주광역시,광산구,36300,광주광역시 광산구 하남산단7번로 135-12,광주광역시 광산구 오선동 547-11,35.2072898090,126.8108368,광신스크랩 모퉁이/금호전기 건너편,하남,N,Y,1996,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-697",1,광주광역시,광산구,36300,광주광역시 광산구 하남산단8번로 136,광주광역시 광산구 오선동 548-1,35.20859219,126.8100459,삼영특수강 정문 우측 30m,하남,Y,Y,2000,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-821",1,광주광역시,광산구,36300,광주광역시 광산구 용아로 714,광주광역시 광산구 오선동 270-30,35.20693936,126.8050969,세븐스틸 정문 좌측 20m / 씨피코리아 맞은편,하남,Y,Y,2003,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-822",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단1번로 50,광주광역시 광산구 오선동 567,35.19746243,126.7933339,㈜넥센 물류창고 앞,하남,Y,Y,2021,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-823",1,광주광역시,광산구,36300,광주광역시 광산구 하남산단10번로 48,광주광역시 광산구 안청동 733-5,35.21489923,126.802456,㈜하나로티앤에스 앞,하남,Y,Y,2021,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1251",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단중앙로 42,광주광역시 광산구 오선동 572,35.19495586,126.7917037,신성테크 입구정면 왼쪽,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1252",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단중앙로 45,광주광역시 광산구 오선동 574,35.19374947,126.7897627,현대모비스 광주모듈공장 입구 정면 우측,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1253",1,광주광역시,광산구,36300,,광주광역시 광산구 오선동 576,35.19503321,126.7883511,디에스피 입구 정면 우측,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1254",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단중앙로 55,광주광역시 광산구 오선동 573,35.19490939,126.7895876,진곡산단1번로 사거리 / 광주그린카진흥원 대각선,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1255",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단1번로 36,광주광역시 광산구 오선동 569,35.19596862,126.7912854,명진하이테크 입구 정면 우측,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1256",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단1번로 50,광주광역시 광산구 오선동 567,35.19746243,126.7933339,넥센광주물류센터 입구 정면 우측 50M,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1257",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단중앙로 75,광주광역시 광산구 오선동 555,35.19661814,126.7872478,현대오토에버 공장 후정 도로,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1258",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단중앙로 75,광주광역시 광산구 오선동 556,35.19661814,126.7872478,현대오토에버 공장 정면 도로,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1259",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단 1번로 73,광주광역시 광산구 오선동 583,35.1992629,126.7925038,에이치케이테크 입구 정면 우측 30M,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1260",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단1번로 85,광주광역시 광산구 오선동 585,35.19973866,126.7933095,마노 공장 입구 정면 좌측 30M,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1261",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단중앙로 97,광주광역시 광산구 오선동 594,35.19768225,126.7863098,롯데택배 광주장덕대리점 후면 도로,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1262",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단2번로 27,광주광역시 광산구 오선동 603,35.19841757,126.7879485,라도공장 측 4거리,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1263",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단2번로 33,광주광역시 광산구 오선동 604,35.19882378,126.7887102,현대 위아 공장 입구 정면 좌측20M,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1264",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단2번로 33,광주광역시 광산구 오선동 604,35.19882378,126.7887102,현대 위아 공장 입구 정면 좌측 30M,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1265",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단2번로 52,광주광역시 광산구 오선동 562,35.19890967,126.7911992,리오텍 공장 입구 정면 좌측,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1266",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단2번로 58-5,광주광역시 광산구 오선동 693,35.19987447,126.7915591,이마트24시 반대편,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1267",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단중앙로 105,광주광역시 광산구 오선동 593,35.19842256,126.7858668,하나텍 공장 입구 정면 좌측,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1268",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단중앙로 106,광주광역시 광산구 오선동 602,35.19913734,126.787562,롯데택배 정면 입구 반대편,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1269",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단2번로 47-13,광주광역시 광산구 오선동 615,35.20005033,126.7890658,제이엠티 입구 정면 좌측,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1270",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단2번로 75,광주광역시 광산구 오선동 628,35.20089153,126.790242,동아베스텍 건물 앞,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1271",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단2번로 58-67,광주광역시 광산구 오선동 709,35.20073667,126.7920624,영산아트건물 앞,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1272",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단중앙로 125,광주광역시 광산구 오선동 598,35.1998067,126.784814,라우텍 공장 입구 정면 좌측,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1273",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단3번로 32,광주광역시 광산구 오선동 609,35.20114915,126.7870993,백마금형 정면 앞,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1274",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단2번로 47-30,광주광역시 광산구 오선동 635,35.201341,126.789179,대신택배 정면 앞,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1275",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단2번로 88-1,광주광역시 광산구 오선동 660,35.202131,126.7903379,성암상사 정면 앞,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1276",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단2번로 74-27,광주광역시 광산구 오선동 666,35.202177,126.7915763,미니스톱 입구 정면 우측 50M,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1313",1,광주광역시,광산구,36300,광주광역시 광산구 임곡로 403,광주광역시 광산구 고룡동 1027,35.20930753,126.7798294,평동창호 인근,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1314",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단중앙로 239,광주광역시 광산구 고룡동 1026,35.20929752,126.7804218,코마테크,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1315",1,광주광역시,광산구,36300,광주광역시 광산구 임곡로 423,광주광역시 광산구 고룡동 1014,35.20996979,126.7818417,정인메디칼 앞,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1316",1,광주광역시,광산구,36300,광주광역시 광산구 임곡로 399-18,광주광역시 광산구 고룡동 1029,35.210287,126.7790897,세영테크 앞,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1317",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단중앙로 256,광주광역시 광산구 고룡동 1003,35.21058089,126.7800902,원진테크,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1318",1,광주광역시,광산구,36300,광주광역시 광산구 임곡로 425-25,광주광역시 광산구 고룡동 999,35.21148736,126.7800812,광미정밀공업 앞,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1319",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단6번로 1,광주광역시 광산구 고룡동 960,35.21123927,126.777397,재원테크,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1320",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단중앙로 277,광주광역시 광산구 고룡동 962,35.21184963,126.7775755,에이스이엔지 인근,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1321",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단6번로 33,광주광역시 광산구 고룡동 990,35.21278313,126.7796787,뉴런테크 인근,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1322",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단6번로 25-18,광주광역시 광산구 고룡동 989,35.21321783,126.7795207,장인테크 앞,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1323",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단6번로 1-22,광주광역시 광산구 고룡동 956,35.21263116,126.7763849,정민자동화설비 앞,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1324",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단중앙로 292,광주광역시 광산구 고룡동 970,35.21307253,126.7775453,지스틸 인근,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1325",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단6번로 25-60,광주광역시 광산구 고룡동 984-2,35.21328735,126.7786955,재인테크 건너편,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1326",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단6번로 43,광주광역시 광산구 고룡동 992,35.21355567,126.7798249,더원솔루션,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1327",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단6번로 1-30,광주광역시 광산구 고룡동 954,35.2132728,126.7762672,예영 인근,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1328",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단6번로 25-31,광주광역시 광산구 고룡동 982,35.21393718,126.777343,"경신케이블,송전탑 인근",하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1329",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단6번로 25-38,광주광역시 광산구 고룡동 985,35.21436752,126.7787371,가람테크 앞,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-1282",1,광주광역시,광산구,36300,광주광역시 광산구 진곡산단중앙로 142,광주광역시 광산구 진곡동 617,35.20119993,126.7850252,J&M테크 인근,하남,Y,Y,2016,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-8",4,광주광역시,광산구,36300,광주광역시 광산구 하남대로 112,광주광역시 광산구 하남동 797,35.17988673,126.8057342,전라도이야기 우측,하남,N,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-8",3,광주광역시,광산구,36300,광주광역시 광산구 손재로 287번길 150,광주광역시 광산구 하남동 502,35.18938664,126.7888743,GS칼텍스 앞 삼거리 차도,하남,N,Y,2008,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-920",1,광주광역시,광산구,36300,광주광역시 광산구 하남대로 43,광주광역시 광산구 하남동 1040,35.18046561,126.7983045,24블럭1로트 앞 보도,하남,N,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-176",1,광주광역시,광산구,36300,광주광역시 광산구 손재로 287,광주광역시 광산구 하남동 500-4,35.19045215,126.7933309,세방전지 앞,하남,Y,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-177",1,광주광역시,광산구,36300,광주광역시 광산구 손재로 287번길 153,광주광역시 광산구 하남동 500-7,35.18904282,126.7901432,만도앞,하남,N,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-178",1,광주광역시,광산구,36300,광주광역시 광산구 손재로 257,광주광역시 광산구 하남동 503-3,35.18828668,126.794519,동양열처리 정문 좌측,하남,N,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-179",1,광주광역시,광산구,36300,광주광역시 광산구 하남산단2번로 63,광주광역시 광산구 하남동 507-4,35.187724,126.8020515,타마스 정문,하남,Y,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-180",1,광주광역시,광산구,36300,광주광역시 광산구 용아로 494,광주광역시 광산구 하남동 508-1,35.18776804,126.8048123,협동엔터프라이즈 앞,하남,N,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-181",1,광주광역시,광산구,36300,광주광역시 광산구 하남산단2번로 109,광주광역시 광산구 하남동 508-4,35.18786182,126.8069727,상무기업 앞,하남,N,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-182",1,광주광역시,광산구,36300,광주광역시 광산구 하남산단2번로 125,광주광역시 광산구 하남동 508-6,35.18771189,126.8092224,"유로파트 앞,보호틀 설치",하남,Y,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-183",1,광주광역시,광산구,36300,광주광역시 광산구 용아로 481,광주광역시 광산구 하남동 506-10,35.18634153,126.804129,정진유통 사거리,하남,N,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-184",1,광주광역시,광산구,36300,광주광역시 광산구 하남산단1번로 63,광주광역시 광산구 하남동 506-3,35.186343,126.8017033,심팩산기 앞,하남,N,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
"광산-185",1,광주광역시,광산구,36300,광주광역시 광산구 하남산단1번로 43,광주광역시 광산구 하남동 505-6,35.18660658,126.7994163,럭키산업 앞,하남,Y,Y,1989,8.1,5.5,100,광산소방서,062-613-8866,2022-02-28
