"시설번호",시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할기관명,관할기관전화번호,데이터기준일자
"강촌020호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 방곡리 285-7,37.7967653,127.6397994,방곡리 소몰이생불고기 우측 앞 인도상,강촌안전센터,N,Y,2010,0.8,7,100,춘천소방서,033-248-9313,2021-11-19
"강촌021호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 방곡리 307,37.7996861,127.6375312,방곡리 툇마루식당 옆 골목길 끝,강촌안전센터,Y,Y,2010,1,4.2,100,춘천소방서,033-248-9313,2021-11-19
"강촌022호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 방곡리 591,37.7932443,127.6260114,방곡리 하늘풍경펜션 앞 마당가,강촌안전센터,Y,Y,2010,0.8,5.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌023호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 방곡리 321-2,37.8026242,127.6377018,방곡리 뷰티플강촌펜션 입구 인근 인도상,강촌안전센터,Y,Y,2010,1,6.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌024호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 방곡리 418-7,37.8042711,127.6370578,방곡리 플라워펜션 앞 인도상,강촌안전센터,Y,Y,2010,1,7,100,춘천소방서,033-248-9313,2021-11-19
"강촌025호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 방곡리 418-5,37.80397823,127.636283,방곡리 스프랑게리펜션 뒤 울타리변,강촌안전센터,N,Y,2010,0.6,9,100,춘천소방서,033-248-9313,2021-11-19
"강촌026호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 방곡리 390-1,37.8029562,127.6372686,방곡리 뷰티풀강촌펜션 뒤 소방도로변,강촌안전센터,Y,Y,2010,0.7,9.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌027호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 방곡리 542,37.7883066,127.6289499,방곡리 방곡2리버스종점 다리 옆 도로변,강촌안전센터,Y,Y,2010,1.1,5.4,100,춘천소방서,033-248-9313,2021-11-19
"강촌028호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 방곡리 399-5,37.8067835,127.6365685,강촌리 창촌중학교 울타리밖 좌측 인도상,강촌안전센터,Y,Y,2010,1,3,100,춘천소방서,033-248-9313,2021-11-19
"강촌029호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 강촌리 342-10,37.8079801,127.6360062,강촌리 자전거도로 강촌묵사랑옆 골목안,강촌안전센터,N,Y,2010,0.5,3,100,춘천소방서,033-248-9313,2021-11-19
"강촌030호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 강촌리 337-3,37.8091612,127.6362616,강촌리 푸른마트 옆 도로변,강촌안전센터,N,Y,2000,0.8,9,100,춘천소방서,033-248-9313,2021-11-19
"강촌031호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 강촌리 312-2,37.8085899,127.6352259,강촌리 애니타임앞,강촌안전센터,N,Y,2000,0.7,8,100,춘천소방서,033-248-9313,2021-11-19
"강촌032호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 강촌리 362-5,37.8066687,127.6315382,강촌리 강촌나들이 마트 화단내,강촌안전센터,Y,Y,2000,0.9,8,100,춘천소방서,033-248-9313,2021-11-19
"강촌033호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 강촌리 372-1,37.8051928,127.6293215,구곡촌두부와 강촌유스호스텔 사이 도로변,강촌안전센터,Y,Y,2000,1.3,8,100,춘천소방서,033-248-9313,2021-11-19
"강촌034호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 강촌리 413,37.8025193,127.6243592,강촌리 강촌폭포팬션 옆 야산 밑 도로변,강촌안전센터,Y,Y,2003,1.5,5,100,춘천소방서,033-248-9313,2021-11-19
"강촌035호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 강촌리 247-17,37.81148405,127.6358084,강촌리 물갯말닭갈비 앞 인도상,강촌안전센터,Y,Y,2003,0.8,9,100,춘천소방서,033-248-9313,2021-11-19
"강촌036호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 강촌리 226-6,37.81374687,127.633834,강촌리 산골닭갈비 앞 버스정류장,강촌안전센터,N,Y,2003,1.1,9,100,춘천소방서,033-248-9313,2021-11-19
"강촌037호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 강촌리 산88-2,37.81570727,127.6325376,레일파크 사무실옆 도로변,강촌안전센터,Y,Y,2003,1.3,9,100,춘천소방서,033-248-9313,2021-11-19
"강촌038호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 강촌리 408,37.80214762,127.6204523,강촌리 올멧트리앞(그네집 옆 도로변),강촌안전센터,N,Y,2003,1,5.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌039호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 강촌리 429,37.79827437,127.6176725,강촌리 그린파크장 앞 야산 밑 인도상,강촌안전센터,Y,Y,2003,0.9,3,100,춘천소방서,033-248-9313,2021-11-19
"강촌040호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 강촌리 430-1,37.79798771,127.6166491,강촌리 구곡폭포주차장 내 우측 야산 밑,강촌안전센터,Y,Y,2008,0.7,6,100,춘천소방서,033-248-9313,2021-11-19
"강촌041호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 강촌리 432-8,37.7943148,127.6088533,강촌리 구곡폭포 공중화장실 앞 등산로변,강촌안전센터,N,Y,2008,0.9,8.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌042호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 강촌리 448-7,37.79124814,127.6040574,강촌리 문배마을 촌집 옆 등산로변,강촌안전센터,N,Y,2008,1.5,4.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌043호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 강촌리 454,37.7902599,127.603553,강촌리 문배마을 문배집 앞 등산로변,강촌안전센터,N,Y,2008,1,6.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌044호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 강촌리 450,37.7912743,127.6023437,강촌리 문배마을 이씨네 옆 등산로변,강촌안전센터,N,Y,2008,1.4,6.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌045호",1,강원도,춘천시,42110,,강원도 춘천시 남면 후동리 187-5,37.760482,127.6259952,후동리 엠케이레저 및 메가시티 앞 도로변,강촌안전센터,Y,Y,2011,0.6,3,100,춘천소방서,033-248-9313,2021-11-19
"강촌046호",1,강원도,춘천시,42110,,강원도 춘천시 남면 후동리 223-10,37.7572048,127.6238846,소주교 앞 버스정류장 옆 도로변,강촌안전센터,Y,Y,2011,0.7,7.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌047호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 525-1,37.73519404,127.6108806,남면 발산1리 노인정 맞은편 전봇대 옆,강촌안전센터,Y,Y,2011,0.8,6,100,춘천소방서,033-248-9313,2021-11-19
"강촌048호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 246-1,37.7386171,127.6241604,발산2리 마을회관 앞 도로변 통신주 밑,강촌안전센터,N,Y,2011,1,9,100,춘천소방서,033-248-9313,2021-11-19
"강촌049호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 230-3,37.73661633,127.6197597,발산리 가재골입구 버스정류장 옆 도로변,강촌안전센터,Y,Y,2012,1,9.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌050호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 558-13,37.7353977,127.6094614,발산1리노인정에서 면사무소가는 도로변,강촌안전센터,Y,Y,2012,0.5,11,100,춘천소방서,033-248-9313,2021-11-19
"강촌051호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 685-10,37.73105782,127.6002707,남면사무소입구 3거리 도로변,강촌안전센터,Y,Y,2012,0.5,7.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌052호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 63,37.74014264,127.6355504,강촌IC입구에서 추곡리방향 300미터 우측 계곡 안 끝,강촌안전센터,Y,Y,2012,0.9,8,100,춘천소방서,033-248-9313,2021-11-19
"강촌053호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 38-3,37.7382158,127.6310784,발산리 구)춘솔사랑방식당 앞 마당가,강촌안전센터,Y,Y,2012,0.8,7,100,춘천소방서,033-248-9313,2021-11-19
"강촌054호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 95,37.7380213,127.6295193,춘솔사랑방식당 옆 골목 안 유리온실 앞,강촌안전센터,Y,Y,2012,1,7,100,춘천소방서,033-248-9313,2021-11-19
"강촌055호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 263,37.7401144,127.6217056,유종수 前)춘천시장 자택 앞,강촌안전센터,Y,Y,2012,0.8,7,100,춘천소방서,033-248-9313,2021-11-19
"강촌056호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 242-5,37.7367913,127.6224599738,발산리 가재골 입구 전 좌측 언덕 위,강촌안전센터,Y,Y,2012,1,5,100,춘천소방서,033-248-9313,2021-11-19
"강촌057호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 269-1,37.7385959,127.6202882,발산리 가재골 입구 우측 골목 끝 집,강촌안전센터,Y,Y,2012,1,10,100,춘천소방서,033-248-9313,2021-11-19
"강촌058호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 325-2,37.7400567,127.6151214,발산리 가재골 안쪽 도로변,강촌안전센터,Y,Y,2012,1,5,100,춘천소방서,033-248-9313,2021-11-19
"강촌059호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 329-6,37.7409205,127.6175224,발산리 가재골 안쪽 우측 골짜기 끝,강촌안전센터,Y,Y,2012,1,2.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌060호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 172,37.7333659,127.6191156,발산리 가재골 입구 지나 좌측 골목 안,강촌안전센터,Y,Y,2012,1,7,100,춘천소방서,033-248-9313,2021-11-19
"강촌061호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 513,37.73326866,127.6105538,발산리 태평사입구에서 태평사방향200m 우측지점,강촌안전센터,Y,Y,2012,1,9,100,춘천소방서,033-248-9313,2021-11-19
"강촌062호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 376,37.7359538,127.6141783,발산1리 노인정 맞은편 골목 우측 끝,강촌안전센터,Y,Y,2012,1,9,100,춘천소방서,033-248-9313,2021-11-19
"강촌063호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 717-4,37.7328099987,127.5975518,발산리 황골주유소 옆 골목안 우측골목 끝,강촌안전센터,Y,Y,2012,1.2,6,100,춘천소방서,033-248-9313,2021-11-19
"강촌064호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 802-4,37.7306087,127.5948689,발산리 황골주유소 옆 골목안 좌측골목 끝,강촌안전센터,Y,Y,2012,0.9,6.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌065호",1,강원도,춘천시,42110,,강원도 춘천시 남면 가정리 1134-1,37.7415524,127.5723969,가정1리마을회관 버스정류장 옆 도로변,강촌안전센터,Y,Y,2012,0.9,7,100,춘천소방서,033-248-9313,2021-11-19
"강촌066호",1,강원도,춘천시,42110,,강원도 춘천시 남면 가정리 557-8,37.7427651,127.5722169,가정리 춘천의병마을 주차장 인근 도로변,강촌안전센터,Y,Y,2012,0.9,7,100,춘천소방서,033-248-9313,2021-11-19
"강촌067호",1,강원도,춘천시,42110,,강원도 춘천시 남면 가정리 998-10,37.7479585,127.5731629,가정2리 공동농산물집하장 앞 도로변,강촌안전센터,Y,Y,2012,0.8,6.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌068호",1,강원도,춘천시,42110,,강원도 춘천시 남면 가정리 1260,37.7532418,127.5666447,가정리 한화제약 정문 앞 도로변,강촌안전센터,Y,Y,2012,1,3.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌069호",1,강원도,춘천시,42110,,강원도 춘천시 남면 추곡리 232-11,37.7447815,127.6509422,추곡리 오리와 소아무펜션 삼거리 인근,강촌안전센터,Y,Y,2012,0.7,4.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌070호",1,강원도,춘천시,42110,,강원도 춘천시 남면 가정리 591,37.7450464,127.587874,가정초교 앞에서 좌회전 1.4km 계곡 끝지점,강촌안전센터,Y,Y,2012,1,5,100,춘천소방서,033-248-9313,2021-11-19
"강촌071호",1,강원도,춘천시,42110,,강원도 춘천시 남면 가정리 721,37.7394152,127.5678111,가정리에서 박암리 가는길에서 우측골목 끝,강촌안전센터,Y,Y,2012,0.8,5,100,춘천소방서,033-248-9313,2021-11-19
"강촌072호",1,강원도,춘천시,42110,,강원도 춘천시 남면 가정리 421,37.75184811,127.5756385,가정리 저수지 가기 전 우측 산밑 주택 앞,강촌안전센터,Y,Y,2012,1.1,5.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌073호",1,강원도,춘천시,42110,,강원도 춘천시 남면 가정리 926,37.73428299,127.5674222,가정리 홍천강변 호수와통나무 뒤 마당,강촌안전센터,Y,Y,2012,1,7.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌074호",1,강원도,춘천시,42110,,강원도 춘천시 신동면 혈동리 544-4,37.7980927,127.6883453,혈동리 춘천시생태환경공원 입구 도로변,강촌안전센터,Y,Y,2012,0.7,5,100,춘천소방서,033-248-9313,2021-11-19
"강촌075호",1,강원도,춘천시,42110,,강원도 춘천시 신동면 팔미리 716,37.8115982,127.6812584,신동면 팔미2리 경노당 입구 4거리 도로변,강촌안전센터,Y,Y,2012,1.3,11,100,춘천소방서,033-248-9313,2021-11-19
"강촌076호",1,강원도,춘천시,42110,,강원도 춘천시 신동면 팔미리 22-1,37.83262761,127.7113756,신동면 팔미리 대광철강 앞 경춘국도변,강촌안전센터,Y,Y,2012,0.6,6.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌077호",1,강원도,춘천시,42110,,강원도 춘천시 서면 안보리 841,37.8490696,127.5749215,서면 안보2리 노인회관 맞은편 도로변,강촌안전센터,Y,Y,2012,0.9,4,100,춘천소방서,033-248-9313,2021-11-19
"강촌078호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 창촌리 501-1,37.7772407,127.628627,남산면 창촌3리마을회관 앞,강촌안전센터,Y,Y,2013,0.7,7,100,춘천소방서,033-248-9313,2021-11-19
"강촌079호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 창촌리 487,37.77641837,127.6264405,남산면 창촌3리 버스종점 공터변,강촌안전센터,Y,Y,2013,1,6.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌080호",1,강원도,춘천시,42110,,강원도 춘천시 남면 추곡리 33,37.7551279,127.6548429,남면 추곡리 설곡산 미타암 앞 도로변,강촌안전센터,Y,Y,2013,0.7,4.2,100,춘천소방서,033-248-9313,2021-11-19
"강촌081호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 수동리 749,37.75658875,127.6381334,남산면 수동2리 더존IT 건물 위 도로변,강촌안전센터,Y,Y,2013,0.7,4.2,100,춘천소방서,033-248-9313,2021-11-19
"강촌082호",1,강원도,춘천시,42110,,강원도 춘천시 남면 후동리 43-1,37.74723523,127.631924,남면 후동2리 버스종점 옆 마을안길 개울변,강촌안전센터,N,Y,2013,0.8,7.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌083호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 수동리 678,37.7596012,127.6381727,남산면 수동2리 더존IT그룹 입구 도로변,강촌안전센터,Y,Y,2014,0.8,8,100,춘천소방서,033-248-9313,2021-11-19
"강촌084호",1,강원도,춘천시,42110,,강원도 춘천시 남면 후동리 206-4,37.7610225,127.6202449,남면 후동1리 웅장골관광농원 입구,강촌안전센터,Y,Y,2014,0.9,6,100,춘천소방서,033-248-9313,2021-11-19
"강촌085호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 수동리 109-1,37.7734332,127.6790282,수동골토종닭순두부 맞은 편 입구 도로변,강촌안전센터,Y,Y,2015,1.2,3.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌086호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 수동리 271-4,37.775242,127.6684239,수동1리 버스정류장 옆 다리 건너 좌측 도로변,강촌안전센터,Y,Y,2015,0.8,6,100,춘천소방서,033-248-9313,2021-11-19
"강촌087호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 창촌리 691,37.76643076,127.6292113,창촌리 춘천전력IT산업단지 입구에 위치한 해맞이길16 건물 좌측 150M 지점,강촌안전센터,Y,Y,2017,0.8,6.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌088호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 창촌리 662,37.76898282,127.6285866,창촌리 춘천전력IT산업단지 내 우측도로 지피티 건물 아래도로,강촌안전센터,Y,Y,2017,0.7,3,100,춘천소방서,033-248-9313,2021-11-19
"강촌089호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 창촌리 662,37.76898282,127.6285866,창촌리 춘천전력IT산업단지내 신명전력산업 뒤편도로,강촌안전센터,Y,Y,2017,0.6,5,100,춘천소방서,033-248-9313,2021-11-19
"강촌090호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 창촌리 638,37.76810375,127.6251879,창촌리 춘천전력IT산업단지내 우측도로 케이디티 아래도로상,강촌안전센터,Y,Y,2017,1,6,100,춘천소방서,033-248-9313,2021-11-19
"강촌091호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 창촌리 666,37.76728277,127.6290877,창촌리 춘천전력IT산업단지내 케이디파워 건물 우측 도로변,강촌안전센터,Y,Y,2017,0.6,4,100,춘천소방서,033-248-9313,2021-11-19
"강촌092호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 창촌리 666,37.76728277,127.6290877,창촌리 춘천전력IT산업단지내 우측도로 기초전력연구소 앞도로,강촌안전센터,Y,Y,2017,0.8,4.2,100,춘천소방서,033-248-9313,2021-11-19
"강촌093호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 창촌리 630,37.766907,127.6232908,창촌리 춘천전력IT산업단지내 좌측도로(케이디파워 앞),강촌안전센터,Y,Y,2017,0.8,4.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌094호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 창촌리 632,37.76663183,127.6270324,창촌리 춘천전력IT산업단지내 좌측도로(케이디파워아래100M),강촌안전센터,Y,Y,2017,0.9,4.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌095호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 창촌리 632,37.76663183,127.6270324,창촌리 춘천전력IT산업단지내 좌측도로 정문 관리동부근,강촌안전센터,Y,Y,2017,1,6.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌096호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 창촌리 395-9,37.7676587,127.6330598,창촌리 춘천전IT산업단지내 들어가는 입구 우측,강촌안전센터,Y,Y,2017,0.4,15,100,춘천소방서,033-248-9313,2021-11-19
"강촌097호",1,강원도,춘천시,42110,,강원도 춘천시 신동면 혈동리 산235-1,37.79844564,127.6864464,신동면 혈동리 도시형폐기물 종합처리장 경비실 지나 50m 지점,강촌안전센터,N,Y,2017,0.6,5,100,춘천소방서,033-248-9313,2021-11-19
"강촌098호",1,강원도,춘천시,42110,,강원도 춘천시 신동면 의암리 123-1,37.8269497,127.6838165,신동면 연화마을 들어가는 굴다리 건더기전 반대방향,강촌안전센터,Y,Y,2018,0.7,12,100,춘천소방서,033-248-9313,2021-11-19
"강촌099호",1,강원도,춘천시,42110,,강원도 춘천시 신동면 의암리 233-4,37.8311924,127.6800608,신동면 이레실버요양원 앞,강촌안전센터,Y,Y,2018,0.7,12,100,춘천소방서,033-248-9313,2021-11-19
"강촌100호",1,강원도,춘천시,42110,,강원도 춘천시 신동면 의암리 94,37.83410109,127.6866033,의암1길 67번지 주택 옆,강촌안전센터,Y,Y,2018,0.9,9,100,춘천소방서,033-248-9313,2021-11-19
"강촌101호",1,강원도,춘천시,42110,,강원도 춘천시 신동면 의암리 25-4,37.8352182,127.6907874,의암1길 109 건물앞 다리 지나 건너편 하수구 옆,강촌안전센터,Y,Y,2018,0.5,9.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌102호",1,강원도,춘천시,42110,,강원도 춘천시 신동면 의암리 4,37.8354398,127.6951217,의암1길 끝집 가기전 의암1길 145 건물 부근 길가,강촌안전센터,Y,Y,2018,0.3,8,100,춘천소방서,033-248-9313,2021-11-19
"강촌103호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 서천리 500,37.8388533,127.5370217,춘천시 남산면 경춘로 168-13 주택 옆,강촌안전센터,Y,Y,2018,0.7,9,100,춘천소방서,033-248-9313,2021-11-19
"강촌104호",1,강원도,춘천시,42110,,강원도 춘천시 신동면 혈동리 351,37.795722,127.7128022,삼포삼거리 표지판 앞,강촌안전센터,Y,Y,2018,0.8,8,100,춘천소방서,033-248-9313,2021-11-19
"강촌105호",1,강원도,춘천시,42110,,강원도 춘천시 신동면 의암리 74-4,37.8330516,127.6844899712,의암1길 51-8 김희봉씨 건물 앞,강촌안전센터,Y,Y,2019,1,11,100,춘천소방서,033-248-9313,2021-11-19
"강촌106호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 강촌리 487-7,37.79117878,127.6003483,문배마을 이씨네 지나 200m,강촌안전센터,Y,Y,2019,1,5.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌107호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 132,37.7342869,127.6253395,강촌IC영업소 500m,강촌안전센터,Y,Y,2019,1,9,100,춘천소방서,033-248-9313,2021-11-19
"강촌108호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 195-1,37.7326603,127.6238728,좌방산 닭갈비 맞은편 강촌ic방면 100m,강촌안전센터,Y,Y,2019,1,8,100,춘천소방서,033-248-9313,2021-11-19
"강촌109호",1,강원도,춘천시,42110,,강원도 춘천시 남면 발산리 151-2,37.7289043,127.624309,발산리 성프란시스 수도회 입구,강촌안전센터,Y,Y,2019,1,5.5,100,춘천소방서,033-248-9313,2021-11-19
"강촌110호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 광판리 254-1,37.7605866,127.7111676,광판리 옛 기도원자리 앞,강촌안전센터,Y,Y,2019,0.6,4.2,100,춘천소방서,033-248-9313,2021-11-19
"강촌111호",1,강원도,춘천시,42110,,강원도 춘천시 남산면 광판리 299-1,37.75806814,127.7086259,춘천시 남산면 광판리 299 건물 앞,강촌안전센터,Y,Y,2019,0.6,5,100,춘천소방서,033-248-9313,2021-11-19
