"시설번호",시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할기관명,관할기관전화번호,데이터기준일자
48,1,전라남도,곡성군,48600,전라남도 곡성군 목사동면 공북길 13,,35.12545481,127.2631166,목사동면 공북리 1구 34 조옥순씨 댁,곡성119안전센터,Y,Y,1997,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
49,1,전라남도,곡성군,48600,전라남도 곡성군 석곡면 강변로 12,,35.13098905,127.254778,석곡면 석곡리 193(청보석 중화요리뒷편),곡성119안전센터,Y,Y,1997,0.8,2,100,담양소방서,061-380-0825,2022-06-13
50,1,전라남도,곡성군,48600,전라남도 곡성군 석곡면 석곡2길 5-2,,35.13019773,127.2542691,시장 안쪽 슈퍼 앞,곡성119안전센터,Y,Y,1997,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
51,1,전라남도,곡성군,48600,전라남도 곡성군 석곡면 유평길 10,,35.12560457,127.2514184,농협창고 옆,곡성119안전센터,N,Y,1997,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
52,1,전라남도,곡성군,48600,전라남도 곡성군 석곡면 유평길 56,,35.12485143,127.2505309,유정주유소 옆 골목 진입 삼거리 한옥석씨댁 앞,곡성119안전센터,N,Y,1997,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
53,1,전라남도,곡성군,48600,전라남도 곡성군 석곡면 유평길 38,,35.12425394,127.2509978,유정리 동산아래,곡성119안전센터,N,Y,1997,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
54,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 학교로 8,,35.27749983,127.2900673,현대서비스센터 옆 도로변,곡성119안전센터,N,Y,2004,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
55,1,전라남도,곡성군,48600,전라남도 곡성군 석곡면 석곡로 102,,35.13580821,127.2550193,석곡주유소에서 10m 부근 사거리,곡성119안전센터,Y,Y,1990,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
56,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 학교로 37,,35.27942561,127.288004,굿모닝타운 옆 도로변,곡성119안전센터,N,Y,2004,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
57,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 학교로 46,,35.28030963,127.288045,효광철물 간판 옆(곡성신문 건너편),곡성119안전센터,N,Y,2004,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
58,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 묘천2길 10,,35.27469754,127.296478,묘천리 2구 마을회관 부근,곡성119안전센터,Y,Y,2006,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
59,1,전라남도,곡성군,48600,전라남도 곡성군 석곡면 석곡5길 15,,35.13338803,127.2526647,석곡농협 건너편 정경필씨댁 앞,곡성119안전센터,Y,Y,2000,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
60,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 읍내2길 4,,35.27861948,127.2906682,서일아파트 입구 우측(흥국쌍용화재 옆),곡성119안전센터,Y,Y,1983,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
61,1,전라남도,곡성군,48600,전라남도 곡성군 석곡면 석곡로 59,,35.13239064,127.2535447,돌실이용원 옆,곡성119안전센터,Y,Y,2000,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
62,1,전라남도,곡성군,48600,전라남도 곡성군 석곡면 능파2길 43,,35.13264553,127.2573588,석곡하이츠빌라 삼거리,곡성119안전센터,N,Y,2000,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
63,1,전라남도,곡성군,48600,전라남도 곡성군 석곡면 능파2길 22,,35.13425085,127.2561237,석곡면 능파2길 22,곡성119안전센터,N,Y,2000,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
64,1,전라남도,곡성군,48600,전라남도 곡성군 오곡면 기차마을로 279,,35.28005804,127.3038608,백두중기 앞,곡성119안전센터,N,Y,1997,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
65,1,전라남도,곡성군,48600,전라남도 곡성군 오곡면 기차마을로 246,,35.27812792,127.3064343,곡성도정공장 정문 옆 도로변,곡성119안전센터,N,Y,2010,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
66,1,전라남도,곡성군,48600,전라남도 곡성군 오곡면 기차마을로 225-1,,35.27656631,127.3080126,대한통운과 영진택시 사이(섬진강기차마을 삼거리),곡성119안전센터,N,Y,2010,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
67,1,전라남도,곡성군,48600,전라남도 곡성군 오곡면 기차마을로 147,,35.2720519,127.3144445,오곡세탁소 옆 인도,곡성119안전센터,Y,Y,1997,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
68,1,전라남도,곡성군,48600,전라남도 곡성군 오곡면 기차마을로 135,,35.27110802,127.3150008,중앙슈퍼 앞쪽(안승선씨 댁 건너편) 안씨제각,곡성119안전센터,Y,Y,1997,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
69,1,전라남도,곡성군,48600,전라남도 곡성군 오곡면 오지9길 2,,35.27083384,127.3136789,오곡교회 앞 골목진입(오지리 4구 노인정 앞),곡성119안전센터,N,Y,2015,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
70,1,전라남도,곡성군,48600,전라남도 곡성군 오곡면 오지5길 23,,35.27050259,127.3127429,오곡교회길 골목경유하여 노인당을 지나 오해기씨댁 앞,곡성119안전센터,Y,Y,2011,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
71,1,전라남도,곡성군,48600,전라남도 곡성군 오곡면 기차마을로 123,,35.27006931,127.3153477,오지리 오곡철물 옆(오곡면 종합회관 앞),곡성119안전센터,Y,Y,1997,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
72,1,전라남도,곡성군,48600,전라남도 곡성군 오곡면 오지3길 23,,35.26932909,127.3132115,오지리 5구 회관 사거리 앞,곡성119안전센터,N,Y,2011,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
73,1,전라남도,곡성군,48600,전라남도 곡성군 석곡면 석곡로 84,,35.13438737,127.2543455,석곡리 농협창고 앞(석곡보건지소 건너편 농협창고 앞),곡성119안전센터,N,Y,2000,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
74,1,전라남도,곡성군,48600,전라남도 곡성군 석곡면 석곡로 70,,35.13294446,127.2540939,석곡면사무소 앞,곡성119안전센터,Y,Y,1998,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
75,1,전라남도,곡성군,48600,전라남도 곡성군 석곡면 석곡로 45-2,,35.13107355,127.2533375,석곡낚시와 순창닭집 사이 골목길,곡성119안전센터,N,Y,1998,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
76,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 학교로 154,,35.28504753,127.2963572,읍내리 1구 고향숯불갈비 맞은편,곡성119안전센터,N,Y,1983,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
77,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 학교로 153,,35.2852615,127.2961764,읍내리 1구 고향숯불갈비 옆,곡성119안전센터,N,Y,1983,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
78,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 읍내39길 21,,35.2861568,127.2995424,읍내리 2구 한성농자재 철강 맞은편 인도,곡성119안전센터,Y,Y,1983,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
79,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 학교로 185,,35.28651158,127.2995754,읍내리 2구 한성농자재 철강 옆,곡성119안전센터,N,Y,1983,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
80,1,전라남도,곡성군,48600,전라남도 곡성군 목사동면 공북새터길23-3,,35.1293466,127.2619207,목사동면 공북리 1구 김점덕씨 댁 앞,곡성119안전센터,N,Y,2000,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
81,1,전라남도,곡성군,48600,전라남도 곡성군 오곡면 덕산양지길 6,,35.26565904,127.3066600425,덕산리 마을회관 앞,곡성119안전센터,N,Y,2007,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
82,1,전라남도,곡성군,48600,전라남도 곡성군 오곡면 덕산양지길 22-1,,35.26636966,127.3054446,덕산리 양지마을 강갑진씨댁 앞,곡성119안전센터,N,Y,2007,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
83,1,전라남도,곡성군,48600,전라남도 곡성군 오곡면 승법길 106,,35.27176412,127.3003189,오곡면 승법리 마을회관 뒤,곡성119안전센터,Y,Y,2007,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
84,1,전라남도,곡성군,48600,전라남도 곡성군 오곡면 승법길 98-12,,35.27296669,127.3009348,오곡면 승법리 마을회관 부근 박금례씨 댁 앞,곡성119안전센터,Y,Y,2019,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
85,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 마평길 6,,35.28850183,127.3122573,대평리 3구 승강장 주변,곡성119안전센터,Y,Y,2000,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
86,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 새터1길 42,,35.29934946,127.2908722,신기리 3구 마을회관 부근,곡성119안전센터,N,Y,1983,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
87,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 신리길 23,,35.29480274,127.3233278,곡성읍 신리 마을회관 앞,곡성119안전센터,N,Y,2007,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
88,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 학정1길 16,,35.29037158,127.2874532,학정리 1구 김금배씨 댁 앞(학정리 1구 마을회관 지나),곡성119안전센터,Y,Y,2007,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
89,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 월봉1길 21,,35.26394276,127.2771588,월봉리 배정환씨 댁 앞,곡성119안전센터,Y,Y,2007,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
90,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 새터길59,,35.30019373,127.2925574,곡성읍 신기리 2구 마을회관 앞,곡성119안전센터,N,Y,2007,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
91,1,전라남도,곡성군,48600,전라남도 곡성군 오곡면 오지4길 13,,35.27006799,127.316749,오지리 2구 종합복지회관에서 좌측 30m 전방 김옥순씨 댁 앞,곡성119안전센터,N,Y,2007,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
92,1,전라남도,곡성군,48600,전라남도 곡성군 오곡면 오지8길 13,,35.27153812,127.3163524,오지리 3구 마을회관 앞,곡성119안전센터,Y,Y,2007,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
93,1,전라남도,곡성군,48600,전라남도 곡성군 오곡면 오지당산길 11,,35.26788327,127.3169443,오지리 7구 상아건설 앞,곡성119안전센터,Y,Y,2007,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
94,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 교촌죽안길 30,,35.2836806,127.2863109,곡성읍 교촌리 주관마을 경로당 뒤,곡성119안전센터,N,Y,2002,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
95,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 동산길 146,,35.30461183,127.3232409,곡성읍 동산리 김윤술씨 댁 앞,곡성119안전센터,N,Y,2007,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
96,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 중앙로 28,,35.27712283,127.2874527,곡성읍 죽동리 삼강원 건너편,곡성119안전센터,N,Y,1983,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
97,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 장선1길 134,,35.30064098,127.3096429,곡성읍 장선리 1구 문승호씨 댁 앞,곡성119안전센터,Y,Y,2003,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
98,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 장선1길 170,,35.30157508,127.3105723,곡성읍 장선리 1구 도로변 창고옆 주택,곡성119안전센터,N,Y,2003,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
99,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 장선1길 143,,35.30013602,127.3102879,곡성읍 장선리 1구뒤길 농기계창고 앞,곡성119안전센터,Y,Y,2003,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
100,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 장선2길 20,,35.30176737,127.3081268,곡성읍 장선리 2구 (마을뒷편),곡성119안전센터,N,Y,2003,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
101,1,전라남도,곡성군,48600,전라남도 곡성군 석곡면 행정길 9-1,,35.12554707,127.2436466,석곡 유정리 마을 정종기씨 댁 앞,곡성119안전센터,Y,Y,2019,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
102,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 곡고로 225,,35.29382212,127.3200614,곡성읍 대평리 1구 승강장 맞은편 도로변,곡성119안전센터,N,Y,1983,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
103,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 장선2길51,,35.302317,127.3097147,곡성읍 장선리 2구 수로옆 도로,곡성119안전센터,Y,Y,2003,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
104,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 신월길 14,,35.267713,127.2818324,신월리 마을회관 앞,곡성119안전센터,N,Y,2007,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
105,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 동산길 153-1,,35.30502751,127.324155,곡성읍 동산리 마을정자 앞 밭(마을 뒤쪽),곡성119안전센터,N,Y,2004,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
106,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 동산길 159,,35.30443538,127.3240689,곡성읍 동산리 마을 중앙,곡성119안전센터,N,Y,2004,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
107,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 동막평지길 12,,35.25744147,127.2692200124,"곡성읍 구원리 481, 옆 전신주 부근",곡성119안전센터,Y,Y,2019,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
108,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 도림로 74,,35.26209959,127.2668616,곡성읍 구원리 559-11(곡성읍 도림로 오토캠핑장 매점 건너편),곡성119안전센터,N,Y,2007,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
109,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 도림로 74,,35.26209959,127.2668616,곡성읍 구원리 559-15(곡성읍 도림사관광단지 공용주차장 출구 옆),곡성119안전센터,N,Y,2007,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
110,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 읍내10길 8,,35.27999605,127.2944109,그랑프리모텔 앞(풍년떡방아간 건너편),곡성119안전센터,Y,Y,2007,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
111,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 읍내2길 9,,35.27848858,127.2915016,대정빌라 나동 앞,곡성119안전센터,N,Y,2019,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
112,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 곡성로 796,,35.27695311,127.2917794,대인주유소 우측 도로블럭 위,곡성119안전센터,N,Y,2007,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
113,1,전라남도,곡성군,48600,전라남도 곡성군 곡성읍 묘천 덕동길 109,,35.2699372,127.2923316,묘천리 1구 우물 옆(덕동마을),곡성119안전센터,N,Y,2007,0.8,3.5,100,담양소방서,061-380-0825,2022-06-13
