"시설번호",시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할기관명,관할기관전화번호,데이터기준일자
"덕진-금암-지상-014",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 기린대로 358,전라북도 전주시 덕진구 금암동 482-4,35.835462,127.1356179,태평양수영장옆,금암119안전센터,N,Y,2000,0.5,3.3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-015",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 기린대로 308-1,전라북도 전주시 덕진구 진북동 355-15,35.83221722,127.139462,음향통신자재 전문점 앞,금암119안전센터,N,Y,2010,0.5,3.3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-016",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 금암5길 26-2,전라북도 전주시 덕진구 금암동 616-4,35.839438,127.1357291,덕진소방서 앞,금암119안전센터,Y,N,2000,0.5,3.2,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-018",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 팔달로 373-1,전라북도 전주시 덕진구 금암동 453-1,35.833361,127.136648,투킴커피 인도상 앞,금암119안전센터,Y,Y,1970,0.5,3.2,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-019",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 가리내로70,전라북도 전주시 덕진구 금암동 767-2,35.834463,127.1292818,전주고속버스터미널 앞,금암119안전센터,Y,Y,2010,0.5,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-020",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 전주천동로 463,전라북도 전주시 덕진구 금암동 795-15,35.834754,127.1276602,고속터미널 앞 인도상,금암119안전센터,Y,Y,2000,0.5,3.8,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-021",1,전라북도,덕진구,45113,,전라북도 전주시 덕진구 금암동 768-7,35.83517061,127.1280732,다이소 앞,금암119안전센터,Y,Y,2000,0.5,3.3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-022",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 권삼득로 291,전라북도 전주시 덕진구 금암동 664-34,35.842524,127.1292939,주바울교회 옆,금암119안전센터,Y,Y,2001,0.5,3.2,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-023",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 기린대로 451,전라북도 전주시 덕진구 덕진동1가 1220-1,35.84075454,127.127127,종합경기장 고엽제전우회앞,금암119안전센터,N,Y,2000,0.5,3.4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-024",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 사평로 5-5,전라북도 전주시덕진구 덕진동1가 1547-64,35.83886163,127.1183042,대한카센터 앞,금암119안전센터,N,Y,2000,0.5,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-025",1,전라북도,덕진구,45113,,전라북도 전주시 덕진구 덕진동1가 1547-22,35.83953374,127.1176144,다윗교회 앞,금암119안전센터,Y,Y,2000,0.5,5,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-026",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 가리내로 216,전라북도 전주시 덕진구 덕진동 2가 697,35.83895266,127.1133424,휴먼빌@502동 앞,금암119안전센터,Y,Y,2000,0.5,4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-027",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 기린대로 581,전라북도 전주시 덕진구 덕진동2가 140-1,35.84783851,127.116371,덕일교회 입구,금암119안전센터,N,Y,2000,0.5,3.4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-028",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 기린대로599,전라북도 전주시 덕진구 덕진동2가 129-14,35.84860216,127.1146616,하가재개발부동산 앞,금암119안전센터,Y,N,2001,0.5,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-029",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 기린대로 619,전라북도 전주시 덕진구 덕진동2가 93-2,35.84921941,127.1126794,아세아미싱상사 앞,금암119안전센터,N,Y,2000,0.5,3.4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-030",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 기린대로 619,전라북도 전주시 덕진구 덕진동2가 93-2,35.84927451,127.1126794,동산건업 앞,금암119안전센터,Y,Y,2000,0.5,3.6,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-031",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 기린대로 619,전라북도 전주시 덕진구 덕진동2가 93-2,35.84921941,127.1126794,렉서스 앞 화단,금암119안전센터,N,Y,2000,0.5,3.7,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-032",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 기린대로 614,전라북도 전주시 덕진구 덕진동2가 82-7,35.84983078,127.113776,하이텍어링 앞,금암119안전센터,N,Y,2001,0.5,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-033",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 기린대로 602,전라북도 전주시 덕진구 덕진동2가 66-42,35.8492953,127.1148645,덕진소방서 앞,금암119안전센터,Y,Y,2000,0.5,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-034",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 기린대로 586,전라북도 전주시 덕진구 덕진동2가 60-2,35.8486511,127.1162481,기린대로 586,금암119안전센터,N,Y,2000,0.5,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-035",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 기린대로 590,전라북도 전주시 덕진구 덕진동2가 66-31,35.84868542,127.1159847,CU편의점 옆 화단,금암119안전센터,N,Y,2000,0.5,3.4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-036",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 권삼득로 390,전라북도 전주시 덕진구 덕진동1가 1316-2,35.84749476,127.1210312,덕진공원 정문 내 소나무화단 비석 앞,금암119안전센터,N,N,2000,0.5,3.4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-037",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 권삼득로 379,전라북도 전주시 덕진구 덕진동1가 1314-120,35.84645522,127.1215957,덕진공원 커피발전소 맞은편 인도,금암119안전센터,Y,Y,2000,0.5,3.4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-038",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 권삼득로 350,전라북도 전주시 덕진구 덕진동1가 1315-51,35.84606116,127.1246161,우노스베이커리 앞 인도,금암119안전센터,N,Y,2000,0.5,3.4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-039",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 견훤왕궁로 171-1,전라북도 전주시 덕진구 인후동1가 659-82,35.8345061,127.1491076,경영빌라 앞,금암119안전센터,N,Y,2000,0.5,3.4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-040",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 떡전4길 31,전라북도 전주시 덕진구 금암동 754-8,35.83689901,127.1306125,전주천동로,금암119안전센터,N,Y,2000,1,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-041",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 전주천동로 493,전라북도 전주시 덕진구 금암동 755-6,35.83660936,127.1301896,전주천동로,금암119안전센터,N,Y,2000,1,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-042",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 하가로 67,전라북도 전주시 덕진구 덕진동2가 613,35.84798826,127.1111668,모모빌 앞,금암119안전센터,N,Y,2020,0.5,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-043",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 안덕원로 196-1,전라북도 전주시 덕진구 인후동2가 228-2,35.83510131,127.148582,해태열쇠 앞,금암119안전센터,Y,Y,2010,0.5,3.2,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-044",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 추탄로61,전라북도 전주시 덕진구 덕진동2가 683,35.84629754,127.1083656,하가더루벤스 정문좌측,금암119안전센터,N,Y,1970,0.7,4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-045",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 가리내 7길 9,전라북도 전주시 덕진구 덕진동2가 671-1,35.84451897,127.110709,gs25 앞,금암119안전센터,N,Y,1970,0.5,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-046",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 경동로11,전라북도 전주시 덕진구 덕진동2가 685,35.84380954,127.1069448,하가초 정문 좌측,금암119안전센터,N,Y,1970,0.7,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-047",1,전라북도,덕진구,45113,,전라북도 전주시 덕진구 덕진동2가 673-7,35.84333729,127.1105208,동북반점 앞,금암119안전센터,Y,Y,1970,0.5,4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-048",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 경동로19,전라북도 전주시 덕진구 덕진동2가 667-6,35.84431959,127.1079238,미담 맞은편 인도,금암119안전센터,N,N,1970,0.5,3.2,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-049",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 추탄로 20,전라북도 전주시 덕진구 덕진동2가 675-3,35.84240393,127.1095538,하가뷔페 도로건너편,금암119안전센터,N,Y,2011,0.5,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-050",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 가련산로20,전라북도 전주시 덕진구 덕진동2가 694-2,35.8413385,127.1112829,투아이빌딩 옆 삼거리 인도,금암119안전센터,Y,Y,2010,0.5,4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-051",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 가리내로 254,전라북도 전주시 덕진구 덕진동2가 695-5,35.84026302,127.110186,농협하가지점건물 뒷편 인도,금암119안전센터,Y,Y,2010,0.5,4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-052",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 가련산로 24-12,전라북도 전주시 덕진구 덕진동2가 696,35.84087545,127.1114593,영무예다음 111동 옆 충민교회 맞은편,금암119안전센터,Y,Y,2010,0.5,4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-053",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 가리내로 216,전라북도 전주시 덕진구 덕진동2가 697,35.83895266,127.1133424,휴먼빌507동앞 천변삼거리 삼광유리 앞,금암119안전센터,N,Y,2010,0.5,4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-054",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 하가4길16,전라북도 전주시 덕진구 덕진동2가 117-5,35.848197,127.1131951,주소 주택앞,금암119안전센터,Y,Y,2000,0.5,4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-055",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 가리내로 262,전라북도 전주시 덕진구 덕진동2가 693-5,35.84062843,127.1094841,부영사랑으로 119동 뒤 인도,금암119안전센터,N,Y,2000,0.5,4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-056",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 백제대로 611,전라북도 전주시 덕진구 금암동 1548-11,35.84240006,127.1366543,백제대로,금암119안전센터,Y,Y,2010,1,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-057",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 조경단로 56,전라북도 전주시 덕진구 금암동 1561-43,35.83921921,127.1384255,덕진소방서 앞,금암119안전센터,Y,Y,2010,0.5,4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-058",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 반암3길 21,전라북도 전주시 덕진구 우아동3가 290-1,35.8453045,127.164911,반암가게 앞,금암119안전센터,Y,Y,2010,0.5,3.3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-059",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 백제대로 630,전라북도 전주시 덕진구 금암동 1553-12,35.84199133,127.138629,전주항장외과의원,금암119안전센터,N,Y,2010,0.5,3.3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-060",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 안덕원로 174-5,전라북도 전주시 덕진구 인후동2가 232-10,35.83404183,127.1470826,전주침례교회 앞,금암119안전센터,N,Y,2010,0.5,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-061",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 백제대로 714,전라북도 전주시 덕진구 인후동2가 1534,35.844598,127.1472277,백제대로,금암119안전센터,Y,Y,2010,1,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-062",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 백제대로 730,전라북도 전주시 덕진구 인후동2가 1558,35.84522733,127.1491362,대한지적공사 전북본부 앞,금암119안전센터,N,Y,2010,0.5,3.2,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-063",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 팔달로325,전라북도 전주시 덕진구 진북동 301-3,35.82954329,127.1392113,한국은행 전북본부 앞,금암119안전센터,N,Y,2010,0.5,3.8,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-064",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 상가마을길 19-1,전라북도 전주시 덕진구 덕진동 2가 435-1,35.84045882,127.1152619,기상청 전 10m,금암119안전센터,Y,Y,2010,0.5,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-065",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 건산로 109,전라북도 전주시 덕진구 인후동1가 676-7,35.833077,127.1491835,덕진소방서 앞,금암119안전센터,N,Y,2010,0.5,4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-066",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 견훤왕궁로 272-1,전라북도 전주시 덕진구 인후동2가 1527-1,35.84231059,127.1448633,금동철물설비 앞,금암119안전센터,N,Y,2010,0.5,4.5,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-067",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 백제대로 611,전라북도 전주시 덕진구 금암동 1548-11,35.84240006,127.1366543,소방서 앞,금암119안전센터,Y,Y,2010,0.5,3.2,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-068",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 숲정이 1길 25,전라북도 전주시 덕진구 진북동 1157-1,35.831864,127.129042,덕진소방서 앞,금암119안전센터,Y,N,2010,0.5,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-069",1,전라북도,덕진구,45113,,전라북도 전주시 덕진구 진북동 360-13,35.82864691,127.1409087,세기보청기 앞,금암119안전센터,Y,Y,2015,0.5,3.8,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-070",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 노송여울2길 140,전라북도 전주시 덕진구 진북동 292-7,35.82798871,127.1414514,그린주차장 앞,금암119안전센터,Y,Y,2017,0.5,3.3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-071",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 장재길 58,전라북도 전주시 덕진구 우아동3가 99-3,35.85108872,127.1636163,장재마을 정자 앞,금암119안전센터,Y,Y,1970,0.5,4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-072",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 기린대로 396,전라북도 전주시 덕진구 금암동 470-5,35.83753681,127.1328564,금암1동사무소옆 모델하우스 앞,금암119안전센터,Y,Y,2019,0.5,4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-073",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 우아10길 17,전라북도 전주시 덕진구 우아동3가 743-90,35.85239217,127.1571877,동신초등학교 후문 좌측 모서리,금암119안전센터,N,Y,2019,0.5,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-074",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 견훤로 409,전라북도 전주시 덕진구 인후동2가 1572-12,35.84740693,127.1518655,마디정형외과 앞,금암119안전센터,Y,Y,2019,0.5,3.2,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-075",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 동부대로 740,전라북도 전주시 덕진구 우아동 3가 568,35.85428217,127.158438,농림축산검역본부 앞,금암119안전센터,Y,Y,2019,0.5,4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-076",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 동부대로 710,전라북도 전주시 덕진구 우아동3가 745-42,35.851768,127.159414,목송숯불생고기 앞,금암119안전센터,Y,Y,2019,0.5,4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-077",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 백제대로 760,전라북도 전주시 덕진구 인후동2가 1577-1,35.84608728,127.1520284,티스세이션,금암119안전센터,Y,Y,2010,0.5,3.5,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-078",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 건지로 10,전라북도 전주시 덕진구 금암동 1596-21,35.84464039,127.1427843,희망약국 앞,금암119안전센터,Y,Y,2019,0.5,4.5,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-079",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 기린대로 405,전라북도 전주시 덕진구 금암동 472-3,35.83768165,127.1314535,KB국민은행 정문앞,금암119안전센터,Y,Y,2010,0.5,3.3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-080",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 가리내로 118,전라북도 전주시 덕진구 덕진동1가 1174-8,35.83587555,127.1234416,전주 성모병원 앞,금암119안전센터,N,Y,2010,0.5,4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-081",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 기린대로 424,전라북도 전주시 덕진구 금암동 710-3,35.83937193,127.1302349,호남 SK-LPG 옆,금암119안전센터,Y,Y,2010,0.5,3.2,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-082",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 조경단로 46,전라북도 전주시 덕진구 금암동 1559-1,35.83826261,127.138193,신토불이 축산물 앞,금암119안전센터,N,Y,2010,0.5,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-083",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 거북바우로 85,전라북도 전주시 덕진구 금암동 1602-32,35.84117397,127.145135,전주순복음교회 앞 인도,금암119안전센터,N,Y,2019,0.5,3.3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-084",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 백제대로 608,전라북도 전주시 덕진구 금암동 1552-1,35.84138831,127.136024,들머리순대국 앞,금암119안전센터,N,Y,2016,0.5,3.2,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-085",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 동부대로 739,전라북도 전주시 덕진구 우아동3가 743-10,35.8541504,127.1569104,덕진소방서 앞,금암119안전센터,Y,Y,2020,0.5,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-086",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 대지길 8,전라북도 전주시 덕진구 덕진동1가 산36-5,35.85822527,127.1432487,대지마을 입구,금암119안전센터,Y,Y,2020,0.5,3.2,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-087",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 대지길 16,전라북도 전주시 덕진구 덕진동1가 82-4,35.85906706,127.1431568,대지마을 회관,금암119안전센터,Y,Y,2020,0.5,3.2,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-088",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 백동로 47-15,전라북도 전주시 덕진구 인후동2가 1569-18,35.84926681,127.1508945,백동길,금암119안전센터,Y,Y,2020,1,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-090",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 견훤로 350,전라북도 전주시 덕진구 우아동 3가 755-7,35.84256405,127.1546094,카페프로포즈 앞,금암119안전센터,N,Y,2020,0.5,4,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-091",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 견훤로 366,전라북도 전주시 덕진구 우아동 3가 754-1,35.843834,127.1540849,RG커피 앞 인도,금암119안전센터,N,Y,2020,0.5,3.2,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-092",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 우아8길 7,전라북도 전주시 덕진구 우아동3가 744-10,35.85080648,127.156738,덕진소방서 앞,금암119안전센터,Y,Y,2020,0.5,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-093",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 삼송3길 42,전라북도 전주시 덕진구 금암동 1543-8,35.84401687,127.1370807,영광식당 앞,금암119안전센터,Y,Y,2020,0.5,3.2,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-095",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 삼송5길 9,전라북도 전주시 덕진구 금암동 1545-16,35.84286462,127.1366076,근린공원 앞,금암119안전센터,Y,Y,2020,0.5,3,65,전주덕진소방서,063-250-4272,2022-06-03
"덕진-금암-지상-096",1,전라북도,덕진구,45113,전라북도 전주시 덕진구 거북바우로 161,전라북도 전주시 덕진구 우아동3가 749-70,35.843825,127.1530481,컴퓨터사무기기 앞,금암119안전센터,N,Y,2020,0.5,4,65,전주덕진소방서,063-250-4272,2022-06-03
